,Player_ID,goals,minutes_played,Appearances,goals_90,goals_game
603,100722,4,2209,35,552.25,0.11428571428571428
604,101118,0,4958,56,inf,0.0
605,101742,0,3875,44,inf,0.0
606,102146,0,5400,54,inf,0.0
607,102423,6,10443,113,1740.5,0.05309734513274336
608,102744,0,1093,15,inf,0.0
609,103890,1,2392,28,2392.0,0.03571428571428571
610,105521,2,334,8,167.0,0.25
611,105899,1,1754,24,1754.0,0.041666666666666664
612,106825,0,71,2,inf,0.0
613,106837,1,3733,46,3733.0,0.021739130434782608
614,107010,2,14891,172,7445.5,0.011627906976744186
615,108390,0,12690,135,inf,0.0
616,108830,0,2730,35,inf,0.0
617,110309,1,1684,32,1684.0,0.03125
618,110366,7,2384,43,340.57142857142856,0.16279069767441862
619,111082,0,1318,25,inf,0.0
620,111508,4,9471,122,2367.75,0.03278688524590164
621,111621,0,191,5,inf,0.0
622,111630,6,1371,20,228.5,0.3
623,111819,0,7110,79,inf,0.0
624,111873,0,360,4,inf,0.0
625,111961,4,3448,59,862.0,0.06779661016949153
626,112668,8,2328,35,291.0,0.22857142857142856
627,113045,1,13101,163,13101.0,0.006134969325153374
628,113133,5,7682,84,1536.4,0.05952380952380952
629,114060,8,3385,60,423.125,0.13333333333333333
630,114130,0,86,2,inf,0.0
631,114340,0,977,12,inf,0.0
632,115333,5,6373,68,1274.6,0.07352941176470588
633,115382,2,4925,61,2462.5,0.03278688524590164
634,115507,0,429,9,inf,0.0
635,118008,1,752,14,752.0,0.07142857142857142
636,118732,0,199,13,inf,0.0
637,118997,0,8457,94,inf,0.0
638,119228,8,1726,35,215.75,0.22857142857142856
639,119235,48,8304,164,173.0,0.2926829268292683
640,119622,1,1692,31,1692.0,0.03225806451612903
641,119905,9,20316,233,2257.3333333333335,0.03862660944206009
642,120095,10,11280,137,1128.0,0.072992700729927
643,120211,0,122,2,inf,0.0
644,120443,2,3280,51,1640.0,0.0392156862745098
645,120629,0,3240,36,inf,0.0
646,120705,0,5222,53,inf,0.0
647,121483,0,24402,267,inf,0.0
648,121990,0,1987,31,inf,0.0
649,122043,0,2652,58,inf,0.0
650,122155,70,13320,205,190.28571428571428,0.34146341463414637
651,124550,0,347,11,inf,0.0
652,124555,0,2823,32,inf,0.0
653,124560,1,550,15,550.0,0.06666666666666667
654,124891,0,97,3,inf,0.0
655,125165,2,1225,18,612.5,0.1111111111111111
656,125735,1,1244,24,1244.0,0.041666666666666664
657,125781,121,21706,280,179.38842975206612,0.43214285714285716
658,125783,0,534,10,inf,0.0
659,125931,2,9301,114,4650.5,0.017543859649122806
660,126252,0,3929,49,inf,0.0
661,126516,1,6404,80,6404.0,0.0125
662,126540,2,7187,91,3593.5,0.02197802197802198
663,126625,3,5441,78,1813.6666666666667,0.038461538461538464
664,126664,0,1877,29,inf,0.0
665,126716,45,9497,162,211.04444444444445,0.2777777777777778
666,126722,0,1087,14,inf,0.0
667,126731,0,90,1,inf,0.0
668,126737,53,10404,186,196.30188679245282,0.2849462365591398
669,126741,0,63,3,inf,0.0
670,126751,0,1534,22,inf,0.0
671,126875,0,460,7,inf,0.0
672,127032,0,1003,19,inf,0.0
673,127048,31,4694,75,151.41935483870967,0.41333333333333333
674,127108,3,9051,98,3017.0,0.030612244897959183
675,127142,2,1156,20,578.0,0.1
676,127187,0,1157,15,inf,0.0
677,127189,7,8866,135,1266.5714285714287,0.05185185185185185
678,127457,1,1118,25,1118.0,0.04
679,127554,1,9507,116,9507.0,0.008620689655172414
680,127837,16,8416,151,526.0,0.10596026490066225
681,127987,2,2155,41,1077.5,0.04878048780487805
682,128219,2,1006,21,503.0,0.09523809523809523
683,128220,8,2680,44,335.0,0.18181818181818182
684,128223,36,4933,75,137.02777777777777,0.48
685,128295,1,8908,109,8908.0,0.009174311926605505
686,128488,2,4726,58,2363.0,0.034482758620689655
687,128969,0,1170,13,inf,0.0
688,129386,8,9158,108,1144.75,0.07407407407407407
689,129444,8,12017,145,1502.125,0.05517241379310345
690,129473,13,6094,102,468.7692307692308,0.12745098039215685
691,129476,2,1284,27,642.0,0.07407407407407407
692,129679,1,1428,35,1428.0,0.02857142857142857
693,129693,1,1391,29,1391.0,0.034482758620689655
694,129753,8,6988,110,873.5,0.07272727272727272
695,130360,0,289,9,inf,0.0
696,130365,0,754,12,inf,0.0
697,130756,1,1739,22,1739.0,0.045454545454545456
698,131090,3,5521,67,1840.3333333333333,0.04477611940298507
699,131102,3,8516,107,2838.6666666666665,0.028037383177570093
700,131248,3,1420,24,473.3333333333333,0.125
701,131275,11,4700,94,427.27272727272725,0.11702127659574468
702,131505,38,11982,172,315.3157894736842,0.22093023255813954
703,131506,2,490,10,245.0,0.2
704,131667,2,2198,39,1099.0,0.05128205128205128
705,131694,0,376,12,inf,0.0
706,131708,1,4312,51,4312.0,0.0196078431372549
707,132921,2,2477,41,1238.5,0.04878048780487805
708,133089,1,753,14,753.0,0.07142857142857142
709,133794,16,8863,153,553.9375,0.10457516339869281
710,134098,0,569,7,inf,0.0
711,134936,13,3301,74,253.92307692307693,0.17567567567567569
712,135208,3,4442,51,1480.6666666666667,0.058823529411764705
713,135343,2,2221,25,1110.5,0.08
714,135492,0,950,10,inf,0.0
715,137174,2,5780,68,2890.0,0.029411764705882353
716,137616,2,5230,87,2615.0,0.022988505747126436
717,137648,1,1473,17,1473.0,0.058823529411764705
718,137704,12,5475,89,456.25,0.1348314606741573
719,138655,0,8,1,inf,0.0
720,138662,0,892,12,inf,0.0
721,138803,3,6277,116,2092.3333333333335,0.02586206896551724
722,138927,3,15770,192,5256.666666666667,0.015625
723,138935,4,8975,127,2243.75,0.031496062992125984
724,139336,1,9187,111,9187.0,0.009009009009009009
725,139396,2,1449,32,724.5,0.0625
726,139434,1,5654,76,5654.0,0.013157894736842105
727,139435,8,6282,73,785.25,0.1095890410958904
728,139449,0,129,3,inf,0.0
729,139895,5,13199,189,2639.8,0.026455026455026454
730,139915,3,822,23,274.0,0.13043478260869565
731,140082,0,267,6,inf,0.0
732,140436,8,3247,72,405.875,0.1111111111111111
733,140776,31,10478,160,338.0,0.19375
734,140808,0,90,1,inf,0.0
735,141834,17,6101,140,358.88235294117646,0.12142857142857143
736,141835,12,4048,65,337.3333333333333,0.18461538461538463
737,142021,14,14632,176,1045.142857142857,0.07954545454545454
738,142023,0,552,14,inf,0.0
739,142027,2,2914,73,1457.0,0.0273972602739726
740,142031,0,4661,58,inf,0.0
741,142033,0,180,2,inf,0.0
742,142419,3,9071,106,3023.6666666666665,0.02830188679245283
743,142920,0,318,14,inf,0.0
744,143029,1,3067,32,3067.0,0.03125
745,144128,0,3420,38,inf,0.0
746,145707,3,3534,41,1178.0,0.07317073170731707
747,145769,24,6537,130,272.375,0.18461538461538463
748,145866,0,24,2,inf,0.0
749,145918,1,286,6,286.0,0.16666666666666666
750,146227,0,4905,56,inf,0.0
751,146799,0,60,1,inf,0.0
752,146854,38,6189,91,162.8684210526316,0.4175824175824176
753,147078,0,1215,17,inf,0.0
754,148004,0,1927,23,inf,0.0
755,148355,0,3953,57,inf,0.0
756,148396,0,17,1,inf,0.0
757,148666,1,6194,75,6194.0,0.013333333333333334
758,148928,26,17483,228,672.4230769230769,0.11403508771929824
759,149231,12,6257,88,521.4166666666666,0.13636363636363635
760,149498,7,14117,162,2016.7142857142858,0.043209876543209874
761,149716,3,2389,34,796.3333333333334,0.08823529411764706
762,150948,6,11021,163,1836.8333333333333,0.03680981595092025
763,151470,0,3172,65,inf,0.0
764,153236,3,5308,75,1769.3333333333333,0.04
765,153238,21,7699,90,366.6190476190476,0.23333333333333334
766,153427,8,7003,139,875.375,0.05755395683453238
767,154059,46,9851,178,214.15217391304347,0.25842696629213485
768,155423,1,1438,17,1438.0,0.058823529411764705
769,156501,3,5741,82,1913.6666666666667,0.036585365853658534
770,156808,2,8243,102,4121.5,0.0196078431372549
771,156814,6,5146,90,857.6666666666666,0.06666666666666667
772,158057,1,514,14,514.0,0.07142857142857142
773,158071,0,29,1,inf,0.0
774,158704,0,791,23,inf,0.0
775,158791,3,8721,114,2907.0,0.02631578947368421
776,158795,7,5287,95,755.2857142857143,0.07368421052631578
777,158849,0,1725,25,inf,0.0
778,158863,12,22141,247,1845.0833333333333,0.048582995951417005
779,159142,0,2521,29,inf,0.0
780,160182,0,660,13,inf,0.0
781,160506,0,406,8,inf,0.0
782,161267,0,1201,27,inf,0.0
783,162027,0,360,4,inf,0.0
784,162038,35,6822,81,194.9142857142857,0.43209876543209874
785,162043,0,10,1,inf,0.0
786,162056,18,6177,105,343.1666666666667,0.17142857142857143
787,162063,0,74,2,inf,0.0
788,162074,3,1354,25,451.3333333333333,0.12
789,162079,2,2560,58,1280.0,0.034482758620689655
790,162652,0,850,28,inf,0.0
791,163086,3,5170,67,1723.3333333333333,0.04477611940298507
792,164055,0,5939,79,inf,0.0
793,164292,0,17,2,inf,0.0
794,164477,0,33,1,inf,0.0
795,164770,7,16760,198,2394.285714285714,0.03535353535353535
796,164816,0,11,2,inf,0.0
797,165007,14,13100,209,935.7142857142857,0.06698564593301436
798,165012,2,1961,31,980.5,0.06451612903225806
799,165467,0,5291,53,inf,0.0
800,165873,0,450,5,inf,0.0
801,166677,1,2714,28,2714.0,0.03571428571428571
802,166683,0,963,39,inf,0.0
803,167093,0,4244,51,inf,0.0
804,167228,0,2868,32,inf,0.0
805,167291,10,5158,63,515.8,0.15873015873015872
806,167721,28,6049,98,216.03571428571428,0.2857142857142857
807,167798,1,620,24,620.0,0.041666666666666664
808,167850,13,1964,28,151.07692307692307,0.4642857142857143
809,168959,2,11307,181,5653.5,0.011049723756906077
810,169497,0,4441,49,inf,0.0
811,170472,5,13277,173,2655.4,0.028901734104046242
812,170646,0,788,19,inf,0.0
813,170895,2,1557,31,778.5,0.06451612903225806
814,171068,0,1231,15,inf,0.0
815,171165,0,169,5,inf,0.0
816,171167,0,558,11,inf,0.0
817,171362,1,5492,76,5492.0,0.013157894736842105
818,172015,0,18508,208,inf,0.0
819,172127,0,41,3,inf,0.0
820,172142,2,643,20,321.5,0.1
821,172181,1,2118,28,2118.0,0.03571428571428571
822,173900,0,1256,28,inf,0.0
823,174344,7,9377,138,1339.5714285714287,0.050724637681159424
824,174694,0,133,5,inf,0.0
825,174706,2,1556,27,778.0,0.07407407407407407
826,174859,0,1234,19,inf,0.0
827,175323,4,8288,111,2072.0,0.036036036036036036
828,175446,3,11329,138,3776.3333333333335,0.021739130434782608
829,175449,21,14172,216,674.8571428571429,0.09722222222222222
830,175836,0,556,13,inf,0.0
831,175914,0,44,4,inf,0.0
832,175921,2,1032,21,516.0,0.09523809523809523
833,176067,3,675,24,225.0,0.125
834,176133,1,1567,35,1567.0,0.02857142857142857
835,176140,5,7047,79,1409.4,0.06329113924050633
836,176285,6,3976,64,662.6666666666666,0.09375
837,176553,5,9749,111,1949.8,0.04504504504504504
838,176591,0,2304,41,inf,0.0
839,176936,0,1350,15,inf,0.0
840,177046,1,15713,189,15713.0,0.005291005291005291
841,177065,23,6221,91,270.4782608695652,0.25274725274725274
842,177452,3,943,43,314.3333333333333,0.06976744186046512
843,177467,103,19543,253,189.7378640776699,0.40711462450592883
844,177847,15,6632,132,442.1333333333333,0.11363636363636363
845,177862,1,1503,24,1503.0,0.041666666666666664
846,178107,4,1290,30,322.5,0.13333333333333333
847,178187,3,2298,49,766.0,0.061224489795918366
848,178314,0,696,10,inf,0.0
849,178425,2,21768,261,10884.0,0.007662835249042145
850,179184,1,519,15,519.0,0.06666666666666667
851,181112,0,1443,25,inf,0.0
852,181477,4,1969,36,492.25,0.1111111111111111
853,181619,0,171,3,inf,0.0
854,182381,2,1569,33,784.5,0.06060606060606061
855,182579,1,2006,29,2006.0,0.034482758620689655
856,182581,1,936,17,936.0,0.058823529411764705
857,182712,2,5151,74,2575.5,0.02702702702702703
858,182877,0,495,9,inf,0.0
859,182904,7,12015,157,1716.4285714285713,0.044585987261146494
860,182963,0,1751,31,inf,0.0
861,183647,3,14293,163,4764.333333333333,0.018404907975460124
862,184672,12,5358,106,446.5,0.11320754716981132
863,184767,3,13184,162,4394.666666666667,0.018518518518518517
864,184779,0,4359,52,inf,0.0
865,185245,4,1410,26,352.5,0.15384615384615385
866,185570,1,387,10,387.0,0.1
867,185593,0,153,8,inf,0.0
868,186399,2,1135,31,567.5,0.06451612903225806
869,186862,3,8221,95,2740.3333333333335,0.031578947368421054
870,186891,0,971,15,inf,0.0
871,186997,2,386,12,193.0,0.16666666666666666
872,187530,0,93,2,inf,0.0
873,187896,0,218,5,inf,0.0
874,188157,0,2765,54,inf,0.0
875,188651,0,159,11,inf,0.0
876,188838,2,10267,126,5133.5,0.015873015873015872
877,188853,0,421,11,inf,0.0
878,188854,20,18116,258,905.8,0.07751937984496124
879,189441,25,7664,97,306.56,0.25773195876288657
880,189452,0,2347,34,inf,0.0
881,189453,4,5708,72,1427.0,0.05555555555555555
882,189458,4,4602,56,1150.5,0.07142857142857142
883,191217,0,2100,23,inf,0.0
884,192009,6,6915,127,1152.5,0.047244094488188976
885,192279,0,4716,53,inf,0.0
886,192735,0,6945,86,inf,0.0
887,192736,6,2304,62,384.0,0.0967741935483871
888,193098,6,10596,131,1766.0,0.04580152671755725
889,193153,0,26,2,inf,0.0
890,193515,7,3110,47,444.2857142857143,0.14893617021276595
891,193593,0,267,5,inf,0.0
892,193784,1,8266,102,8266.0,0.00980392156862745
893,193938,5,2451,41,490.2,0.12195121951219512
894,195171,12,8698,125,724.8333333333334,0.096
895,195332,0,33,1,inf,0.0
896,195488,0,720,8,inf,0.0
897,195605,3,1623,29,541.0,0.10344827586206896
898,196435,0,1224,19,inf,0.0
899,197122,1,5565,65,5565.0,0.015384615384615385
900,197126,10,2472,68,247.2,0.14705882352941177
901,197135,2,13470,172,6735.0,0.011627906976744186
902,197545,10,16986,223,1698.6,0.04484304932735426
903,197602,0,1079,15,inf,0.0
904,198006,0,1569,25,inf,0.0
905,198008,9,2164,27,240.44444444444446,0.3333333333333333
906,198529,0,136,2,inf,0.0
907,199299,0,194,6,inf,0.0
908,199321,0,10540,119,inf,0.0
909,199330,0,90,1,inf,0.0
910,199369,27,8642,157,320.0740740740741,0.17197452229299362
911,200558,2,4472,62,2236.0,0.03225806451612903
912,200612,0,3,1,inf,0.0
913,201861,0,347,17,inf,0.0
914,202984,6,12182,161,2030.3333333333333,0.037267080745341616
915,203043,11,11875,144,1079.5454545454545,0.0763888888888889
916,203378,2,1743,57,871.5,0.03508771929824561
917,203394,6,3907,58,651.1666666666666,0.10344827586206896
918,203496,18,8350,99,463.8888888888889,0.18181818181818182
919,203516,0,787,20,inf,0.0
920,203617,0,2380,32,inf,0.0
921,203778,0,3222,42,inf,0.0
922,204097,0,102,3,inf,0.0
923,204102,0,2201,26,inf,0.0
924,204103,0,378,11,inf,0.0
925,205503,0,1530,27,inf,0.0
926,205562,7,5761,104,823.0,0.0673076923076923
927,205569,2,3486,61,1743.0,0.03278688524590164
928,205938,3,2224,31,741.3333333333334,0.0967741935483871
929,206040,1,577,21,577.0,0.047619047619047616
930,206947,3,5683,91,1894.3333333333333,0.03296703296703297
931,207302,0,11436,128,inf,0.0
932,207834,1,12267,132,12267.0,0.007575757575757576
933,207917,3,2891,47,963.6666666666666,0.06382978723404255
934,207922,0,173,12,inf,0.0
935,207924,13,6961,113,535.4615384615385,0.11504424778761062
936,208116,0,300,4,inf,0.0
937,208715,2,1831,33,915.5,0.06060606060606061
938,208890,7,3892,77,556.0,0.09090909090909091
939,209513,0,180,2,inf,0.0
940,210143,4,1000,25,250.0,0.16
941,210153,0,1192,16,inf,0.0
942,211251,16,6813,123,425.8125,0.13008130081300814
943,211389,0,2987,37,inf,0.0
944,211395,0,480,13,inf,0.0
945,212391,46,10342,162,224.82608695652175,0.2839506172839506
946,212862,0,9360,98,inf,0.0
947,212867,0,909,14,inf,0.0
948,212899,0,141,6,inf,0.0
949,213260,15,9889,153,659.2666666666667,0.09803921568627451
950,213595,0,339,7,inf,0.0
951,213670,1,4768,58,4768.0,0.017241379310344827
952,213841,0,623,8,inf,0.0
953,214316,21,4959,92,236.14285714285714,0.22826086956521738
954,214775,7,5104,108,729.1428571428571,0.06481481481481481
955,216240,3,7448,82,2482.6666666666665,0.036585365853658534
956,216463,0,468,10,inf,0.0
957,216464,14,2986,57,213.28571428571428,0.24561403508771928
958,216569,2,1452,26,726.0,0.07692307692307693
959,216870,1,8403,106,8403.0,0.009433962264150943
960,217144,0,1699,29,inf,0.0
961,217149,0,123,2,inf,0.0
962,217728,10,3112,42,311.2,0.23809523809523808
963,217886,0,776,18,inf,0.0
964,218118,0,334,8,inf,0.0
965,221025,9,7154,109,794.8888888888889,0.08256880733944955
966,221150,1,15642,173,15642.0,0.005780346820809248
967,221309,12,8006,105,667.1666666666666,0.11428571428571428
968,221315,0,3449,46,inf,0.0
969,221316,22,13307,226,604.8636363636364,0.09734513274336283
970,221321,4,5088,58,1272.0,0.06896551724137931
971,221322,6,19364,232,3227.3333333333335,0.02586206896551724
972,221899,26,8504,128,327.0769230769231,0.203125
973,221986,0,1574,31,inf,0.0
974,222571,0,67,4,inf,0.0
975,223053,1,7287,105,7287.0,0.009523809523809525
976,223068,10,5889,83,588.9,0.12048192771084337
977,223073,0,114,3,inf,0.0
978,223560,4,1169,25,292.25,0.16
979,223725,37,9639,176,260.5135135135135,0.21022727272727273
980,223779,0,4,1,inf,0.0
981,223781,0,4,1,inf,0.0
982,223890,0,2539,34,inf,0.0
983,224884,0,109,2,inf,0.0
984,225015,1,3737,51,3737.0,0.0196078431372549
985,225020,7,1441,51,205.85714285714286,0.13725490196078433
986,225122,28,10070,145,359.64285714285717,0.19310344827586207
987,225452,0,594,19,inf,0.0
988,225462,1,3447,59,3447.0,0.01694915254237288
989,225593,12,4194,69,349.5,0.17391304347826086
990,226005,0,24,1,inf,0.0
991,226006,0,1023,12,inf,0.0
992,226012,0,14580,157,inf,0.0
993,226074,5,4298,74,859.6,0.06756756756756757
994,227081,5,2511,47,502.2,0.10638297872340426
995,227805,0,6795,76,inf,0.0
996,227961,31,7932,123,255.8709677419355,0.25203252032520324
997,228584,1,4301,54,4301.0,0.018518518518518517
998,228761,11,8196,123,745.0909090909091,0.08943089430894309
999,228917,2,8636,117,4318.0,0.017094017094017096
1000,229004,0,95,5,inf,0.0
1001,229604,0,16962,183,inf,0.0
1002,229804,11,13031,165,1184.6363636363637,0.06666666666666667
1003,230222,1,439,5,439.0,0.2
1004,230541,1,1118,26,1118.0,0.038461538461538464
1005,230784,16,10627,163,664.1875,0.09815950920245399
1006,230895,0,90,1,inf,0.0
1007,231572,2,5190,82,2595.0,0.024390243902439025
1008,232271,3,2099,35,699.6666666666666,0.08571428571428572
1009,234523,27,6343,99,234.92592592592592,0.2727272727272727
1010,234811,0,8533,89,inf,0.0
1011,235412,0,1486,19,inf,0.0
1012,235540,0,562,10,inf,0.0
1013,236202,0,761,20,inf,0.0
1014,236734,0,630,7,inf,0.0
1015,236956,0,1088,14,inf,0.0
1016,237499,0,1214,22,inf,0.0
1017,237617,1,856,26,856.0,0.038461538461538464
1018,238032,0,360,4,inf,0.0
1019,238407,5,1977,33,395.4,0.15151515151515152
1020,238486,0,708,14,inf,0.0
1021,238717,0,746,18,inf,0.0
1022,238865,0,434,11,inf,0.0
1023,238868,6,8843,139,1473.8333333333333,0.04316546762589928
1024,239962,0,616,11,inf,0.0
1025,240039,0,861,12,inf,0.0
1026,240360,0,1709,21,inf,0.0
1027,240692,0,1838,17,inf,0.0
1028,240900,0,1610,29,inf,0.0
1029,241391,1,1060,20,1060.0,0.05
1030,242295,0,562,11,inf,0.0
1031,242301,0,90,1,inf,0.0
1032,242497,5,8983,144,1796.6,0.034722222222222224
1033,242532,7,2573,65,367.57142857142856,0.1076923076923077
1034,242548,9,5014,80,557.1111111111111,0.1125
1035,242827,0,180,2,inf,0.0
1036,243541,16,4948,70,309.25,0.22857142857142856
1037,245014,23,9917,148,431.17391304347825,0.1554054054054054
1038,245048,0,484,6,inf,0.0
1039,245056,0,996,16,inf,0.0
1040,245893,0,831,11,inf,0.0
1041,246204,4,3493,51,873.25,0.0784313725490196
1042,246277,5,4621,100,924.2,0.05
1043,246291,8,11403,136,1425.375,0.058823529411764705
1044,246335,0,900,10,inf,0.0
1045,246877,0,1555,26,inf,0.0
1046,247189,0,705,10,inf,0.0
1047,247250,8,8243,105,1030.375,0.0761904761904762
1048,247652,7,2338,32,334.0,0.21875
1049,248213,0,43,1,inf,0.0
1050,248330,3,4223,59,1407.6666666666667,0.05084745762711865
1051,248738,0,8392,88,inf,0.0
1052,249303,0,210,9,inf,0.0
1053,249471,0,3,1,inf,0.0
1054,249513,3,6180,72,2060.0,0.041666666666666664
1055,249730,2,3625,43,1812.5,0.046511627906976744
1056,250845,4,14412,174,3603.0,0.022988505747126436
1057,251106,40,10851,163,271.275,0.24539877300613497
1058,251680,0,408,8,inf,0.0
1059,251846,0,90,1,inf,0.0
1060,251848,2,4536,87,2268.0,0.022988505747126436
1061,251876,3,8106,93,2702.0,0.03225806451612903
1062,251878,0,6943,81,inf,0.0
1063,251883,0,5,1,inf,0.0
1064,251888,0,1,1,inf,0.0
1065,251892,0,1350,15,inf,0.0
1066,251896,1,3257,49,3257.0,0.02040816326530612
1067,251897,9,2773,79,308.1111111111111,0.11392405063291139
1068,252641,12,5919,110,493.25,0.10909090909090909
1069,252667,0,4645,62,inf,0.0
1070,252677,63,19589,254,310.93650793650795,0.24803149606299213
1071,252688,0,30,1,inf,0.0
1072,253267,0,5,1,inf,0.0
1073,253765,0,893,10,inf,0.0
1074,253839,9,4623,77,513.6666666666666,0.11688311688311688
1075,253892,0,13,1,inf,0.0
1076,254037,0,4199,57,inf,0.0
1077,254290,0,214,12,inf,0.0
1078,254476,0,90,1,inf,0.0
1079,255284,1,5246,66,5246.0,0.015151515151515152
1080,255488,1,12628,141,12628.0,0.0070921985815602835
1081,255493,0,1,1,inf,0.0
1082,255501,3,8575,138,2858.3333333333335,0.021739130434782608
1083,255508,56,20241,272,361.44642857142856,0.20588235294117646
1084,255653,61,14294,238,234.327868852459,0.25630252100840334
1085,255901,5,3721,70,744.2,0.07142857142857142
1086,255995,0,39,4,inf,0.0
1087,256120,0,968,15,inf,0.0
1088,256267,8,1954,16,244.25,0.5
1089,256361,2,641,22,320.5,0.09090909090909091
1090,256429,20,7911,116,395.55,0.1724137931034483
1091,256567,0,1080,12,inf,0.0
1092,256680,8,4564,86,570.5,0.09302325581395349
1093,257062,11,5297,71,481.54545454545456,0.15492957746478872
1094,257376,5,7680,86,1536.0,0.05813953488372093
1095,257448,0,223,8,inf,0.0
1096,257462,3,930,36,310.0,0.08333333333333333
1097,257851,3,13601,172,4533.666666666667,0.01744186046511628
1098,258475,0,1040,16,inf,0.0
1099,259930,1,555,20,555.0,0.05
1100,260230,0,270,3,inf,0.0
1101,261502,0,73,3,inf,0.0
1102,261504,3,3494,63,1164.6666666666667,0.047619047619047616
1103,261927,1,2302,48,2302.0,0.020833333333333332
1104,262117,0,50,1,inf,0.0
1105,262365,16,6990,104,436.875,0.15384615384615385
1106,262391,0,299,4,inf,0.0
1107,262396,0,10552,112,inf,0.0
1108,262689,0,3008,44,inf,0.0
1109,262939,2,6509,81,3254.5,0.024691358024691357
1110,262980,1,4826,59,4826.0,0.01694915254237288
1111,263183,2,524,14,262.0,0.14285714285714285
1112,263361,0,536,7,inf,0.0
1113,263482,3,427,14,142.33333333333334,0.21428571428571427
1114,263627,1,4638,66,4638.0,0.015151515151515152
1115,263727,14,13587,188,970.5,0.07446808510638298
1116,263843,0,1399,37,inf,0.0
1117,263856,8,9086,137,1135.75,0.058394160583941604
1118,263860,4,6544,115,1636.0,0.034782608695652174
1119,264046,0,45,1,inf,0.0
1120,265078,0,101,7,inf,0.0
1121,266795,15,11160,164,744.0,0.09146341463414634
1122,266807,47,12799,237,272.3191489361702,0.19831223628691982
1123,267420,0,187,5,inf,0.0
1124,268670,2,4966,75,2483.0,0.02666666666666667
1125,268946,0,245,3,inf,0.0
1126,268949,0,54,1,inf,0.0
1127,268957,0,90,1,inf,0.0
1128,268958,1,333,9,333.0,0.1111111111111111
1129,271451,0,54,5,inf,0.0
1130,271988,0,329,10,inf,0.0
1131,272679,1,561,16,561.0,0.0625
1132,273000,0,534,9,inf,0.0
1133,273152,5,12669,156,2533.8,0.03205128205128205
1134,273236,0,180,2,inf,0.0
1135,273438,0,1362,19,inf,0.0
1136,273738,0,15,1,inf,0.0
1137,274347,1,391,11,391.0,0.09090909090909091
1138,274484,0,73,3,inf,0.0
1139,274771,0,30,3,inf,0.0
1140,274862,1,779,19,779.0,0.05263157894736842
1141,275028,0,230,4,inf,0.0
1142,276111,0,1688,23,inf,0.0
1143,277093,11,2014,50,183.0909090909091,0.22
1144,277118,0,1072,24,inf,0.0
1145,277137,0,4509,61,inf,0.0
1146,277384,0,6907,72,inf,0.0
1147,277533,6,3223,64,537.1666666666666,0.09375
1148,278296,4,5209,53,1302.25,0.07547169811320754
1149,278357,0,90,1,inf,0.0
1150,278359,47,8499,134,180.82978723404256,0.35074626865671643
1151,278651,0,158,3,inf,0.0
1152,278837,5,6866,100,1373.2,0.05
1153,278992,0,159,6,inf,0.0
1154,280701,4,3579,61,894.75,0.06557377049180328
1155,280730,2,6534,81,3267.0,0.024691358024691357
1156,280795,0,565,13,inf,0.0
1157,281404,5,2065,47,413.0,0.10638297872340426
1158,281755,4,3487,68,871.75,0.058823529411764705
1159,281769,8,10525,128,1315.625,0.0625
1160,281963,1,5323,67,5323.0,0.014925373134328358
1161,281989,4,4071,50,1017.75,0.08
1162,281990,0,90,1,inf,0.0
1163,282006,0,64,1,inf,0.0
1164,282371,4,1904,40,476.0,0.1
1165,282406,1,524,13,524.0,0.07692307692307693
1166,282411,15,11086,149,739.0666666666667,0.10067114093959731
1167,282421,0,53,1,inf,0.0
1168,282429,2,3631,45,1815.5,0.044444444444444446
1169,282434,0,29,1,inf,0.0
1170,282544,1,1140,23,1140.0,0.043478260869565216
1171,282671,0,318,8,inf,0.0
1172,282672,0,178,6,inf,0.0
1173,282694,2,1290,42,645.0,0.047619047619047616
1174,282700,0,615,16,inf,0.0
1175,282722,3,1315,17,438.3333333333333,0.17647058823529413
1176,282724,0,127,2,inf,0.0
1177,282810,1,714,10,714.0,0.1
1178,283223,1,1515,44,1515.0,0.022727272727272728
1179,283489,0,826,10,inf,0.0
1180,284342,0,6840,70,inf,0.0
1181,284430,0,1003,12,inf,0.0
1182,284454,0,19,1,inf,0.0
1183,284727,24,9361,123,390.0416666666667,0.1951219512195122
1184,284854,6,5728,96,954.6666666666666,0.0625
1185,284857,5,8877,106,1775.4,0.04716981132075472
1186,284884,14,6662,110,475.85714285714283,0.12727272727272726
1187,285322,1,3370,43,3370.0,0.023255813953488372
1188,285771,1,226,8,226.0,0.125
1189,285957,0,83,10,inf,0.0
1190,286384,0,3231,40,inf,0.0
1191,286415,0,8870,100,inf,0.0
1192,286779,0,4947,56,inf,0.0
1193,286849,0,1,1,inf,0.0
1194,287178,0,39,2,inf,0.0
1195,288230,21,6550,102,311.9047619047619,0.20588235294117646
1196,288318,12,8409,128,700.75,0.09375
1197,288371,0,45,1,inf,0.0
1198,288454,0,118,4,inf,0.0
1199,289236,6,1524,66,254.0,0.09090909090909091
1200,289241,0,19,3,inf,0.0
1201,289255,0,6223,87,inf,0.0
1202,289257,1,1151,30,1151.0,0.03333333333333333
1203,289272,0,723,18,inf,0.0
1204,289286,1,1385,29,1385.0,0.034482758620689655
1205,289287,0,37,3,inf,0.0
1206,289446,0,370,5,inf,0.0
1207,290249,6,14001,160,2333.5,0.0375
1208,290273,0,1451,19,inf,0.0
1209,291247,0,101,6,inf,0.0
