,Player_ID,goals,assists,minutes_played,Appearances,goals_assists_per_90,goals_assists_per_game
123,27992,19,42,17578,227,0.3123222209580157,0.2687224669603524
124,28003,231,109,20545,243,1.4894134825991727,1.3991769547325104
125,28005,1,1,907,13,0.19845644983461963,0.15384615384615385
126,28171,10,13,7099,111,0.29159036484011835,0.2072072072072072
127,28260,1,5,1367,28,0.3950256035113387,0.21428571428571427
128,28261,3,7,3965,60,0.2269861286254729,0.16666666666666666
129,28285,0,0,166,11,0.0,0.0
130,29051,0,0,5130,57,0.0,0.0
131,29055,0,2,1807,24,0.0996126175982291,0.08333333333333333
132,29065,0,0,1258,22,0.0,0.0
133,29124,66,18,11052,164,0.6840390879478827,0.5121951219512195
134,29178,0,0,271,16,0.0,0.0
135,29401,0,0,294,11,0.0,0.0
136,29559,0,0,4373,49,0.0,0.0
137,30321,5,14,4250,58,0.4023529411764706,0.3275862068965517
138,30584,2,2,1718,20,0.20954598370197905,0.2
139,30666,2,0,1479,24,0.12170385395537525,0.08333333333333333
140,30677,4,3,11727,141,0.05372217958557175,0.04964539007092199
141,30749,0,0,1467,17,0.0,0.0
142,30846,0,1,557,12,0.1615798922800718,0.08333333333333333
143,30929,0,0,572,7,0.0,0.0
144,31909,19,61,20037,243,0.35933522982482413,0.3292181069958848
145,32467,32,36,18579,272,0.3294041659938641,0.25
146,32522,1,16,11703,156,0.13073570879261728,0.10897435897435898
147,32622,0,0,560,9,0.0,0.0
148,33210,0,0,4081,47,0.0,0.0
149,33357,3,1,2025,23,0.17777777777777778,0.17391304347826086
150,33448,0,0,64,6,0.0,0.0
151,33648,0,1,579,12,0.15544041450777202,0.08333333333333333
152,33706,5,8,1846,25,0.6338028169014085,0.52
153,34370,0,0,13798,155,0.0,0.0
154,34495,0,2,1386,24,0.12987012987012986,0.08333333333333333
155,34564,1,0,231,9,0.38961038961038963,0.1111111111111111
156,34572,12,5,1941,28,0.7882534775888718,0.6071428571428571
157,34601,67,27,18516,269,0.45690213869086194,0.34944237918215615
158,34870,28,21,7459,118,0.5912320686419091,0.4152542372881356
159,35242,0,0,1807,22,0.0,0.0
160,35448,0,0,601,11,0.0,0.0
161,35462,0,0,450,5,0.0,0.0
162,35518,4,11,3564,46,0.3787878787878788,0.32608695652173914
163,35536,0,0,2544,31,0.0,0.0
164,35539,2,2,6389,80,0.05634684614180623,0.05
165,35540,11,3,3368,58,0.3741092636579572,0.2413793103448276
166,35541,0,0,1800,20,0.0,0.0
167,35548,0,1,2221,27,0.040522287257991896,0.037037037037037035
168,35560,0,0,3471,44,0.0,0.0
169,35562,5,3,2096,29,0.3435114503816794,0.27586206896551724
170,35564,4,3,1161,23,0.5426356589147286,0.30434782608695654
171,35600,1,0,1035,12,0.08695652173913043,0.08333333333333333
172,35773,24,9,7760,112,0.3827319587628866,0.29464285714285715
173,35871,0,0,1320,19,0.0,0.0
174,35939,5,0,7945,92,0.056639395846444306,0.05434782608695652
175,36350,1,0,3303,53,0.027247956403269755,0.018867924528301886
176,36356,0,0,554,7,0.0,0.0
177,36371,2,0,638,17,0.28213166144200624,0.11764705882352941
178,37337,6,0,4364,69,0.1237396883593034,0.08695652173913043
179,37397,0,0,2882,36,0.0,0.0
180,37399,3,1,1702,28,0.21151586368977673,0.14285714285714285
181,37403,0,0,5326,60,0.0,0.0
182,37501,20,1,3342,58,0.5655296229802513,0.3620689655172414
183,37579,2,3,883,14,0.5096262740656852,0.35714285714285715
184,37666,11,10,3593,66,0.5260228221541887,0.3181818181818182
185,37712,3,2,7460,89,0.06032171581769437,0.056179775280898875
186,37834,19,3,5324,93,0.371900826446281,0.23655913978494625
187,37892,0,0,2252,27,0.0,0.0
188,37906,0,0,243,3,0.0,0.0
189,37917,13,11,6985,130,0.3092340730136006,0.18461538461538463
190,38270,0,0,1807,23,0.0,0.0
191,38414,0,1,854,16,0.1053864168618267,0.0625
192,39004,0,0,365,5,0.0,0.0
193,39151,2,1,4904,78,0.055057096247960846,0.038461538461538464
194,39152,7,0,997,22,0.6318956870611836,0.3181818181818182
195,39381,66,31,10714,149,0.8148217285794287,0.6510067114093959
196,39907,6,4,13083,178,0.0687915615684476,0.056179775280898875
197,40423,0,0,9555,107,0.0,0.0
198,40428,0,1,4405,59,0.02043132803632236,0.01694915254237288
199,40442,1,1,1342,32,0.13412816691505217,0.0625
200,40888,6,16,10596,158,0.18686296715741788,0.13924050632911392
201,41281,2,2,4972,60,0.07240547063555913,0.06666666666666667
202,41355,1,2,615,16,0.4390243902439024,0.1875
203,41749,0,0,180,2,0.0,0.0
204,42373,0,0,7452,83,0.0,0.0
205,42714,5,1,1753,22,0.3080433542498574,0.2727272727272727
206,42920,1,1,2232,48,0.08064516129032258,0.041666666666666664
207,42935,0,1,1038,15,0.08670520231213873,0.06666666666666667
208,43003,3,1,4474,55,0.08046490835940992,0.07272727272727272
209,43256,1,0,1238,15,0.07269789983844911,0.06666666666666667
210,43264,0,8,3798,44,0.1895734597156398,0.18181818181818182
211,44012,4,2,4115,52,0.13122721749696234,0.11538461538461539
212,44027,6,1,1462,26,0.43091655266757867,0.2692307692307692
213,44062,0,3,9356,105,0.028858486532706284,0.02857142857142857
214,44065,5,6,7829,131,0.1264529314088645,0.08396946564885496
215,44069,4,6,10439,135,0.08621515470830539,0.07407407407407407
216,44073,14,3,7995,117,0.19136960600375236,0.1452991452991453
217,44162,0,0,620,19,0.0,0.0
218,44317,0,0,678,9,0.0,0.0
219,44352,176,78,20280,258,1.1272189349112427,0.9844961240310077
220,44373,1,3,3812,50,0.0944386149003148,0.08
221,44412,12,4,7926,96,0.18168054504163514,0.16666666666666666
222,44501,11,37,14672,188,0.29443838604143946,0.2553191489361702
223,44514,5,1,1590,28,0.339622641509434,0.21428571428571427
224,44674,1,3,1388,26,0.25936599423631124,0.15384615384615385
225,44675,0,0,436,13,0.0,0.0
226,44699,2,7,6307,78,0.12842872998255905,0.11538461538461539
227,44735,0,1,3663,45,0.02457002457002457,0.022222222222222223
228,44779,10,9,3513,54,0.48676345004269855,0.35185185185185186
229,45121,8,0,1218,23,0.5911330049261084,0.34782608695652173
230,45184,2,1,4986,58,0.05415162454873646,0.05172413793103448
231,45256,5,1,6982,81,0.07734173589229447,0.07407407407407407
232,45305,0,3,5374,69,0.05024190547078526,0.043478260869565216
233,45314,0,0,295,4,0.0,0.0
234,45319,5,5,6047,78,0.1488341326277493,0.1282051282051282
235,45335,19,7,4033,71,0.5802132407636995,0.36619718309859156
236,45383,18,11,5740,104,0.4547038327526132,0.27884615384615385
237,45599,1,2,1787,23,0.1510912143256855,0.13043478260869565
238,45639,3,3,5843,97,0.09241827828170461,0.061855670103092786
239,45653,4,2,4211,50,0.12823557349798148,0.12
240,45710,1,4,1412,23,0.31869688385269124,0.21739130434782608
241,45775,0,0,241,10,0.0,0.0
242,45882,0,0,2880,32,0.0,0.0
243,45912,0,1,11240,127,0.00800711743772242,0.007874015748031496
244,46104,6,4,1204,21,0.7475083056478405,0.47619047619047616
245,46110,0,1,791,13,0.11378002528445007,0.07692307692307693
246,46215,17,2,3006,51,0.5688622754491018,0.37254901960784315
247,46220,3,4,1917,27,0.32863849765258213,0.25925925925925924
248,46413,32,6,6470,93,0.5285935085007728,0.40860215053763443
249,46415,16,6,5021,80,0.39434375622385975,0.275
250,47647,2,0,2007,37,0.08968609865470852,0.05405405405405406
251,47659,0,0,540,6,0.0,0.0
252,48859,2,0,3586,46,0.0501952035694367,0.043478260869565216
253,49500,5,13,15721,182,0.10304687996946758,0.0989010989010989
254,49795,0,0,356,18,0.0,0.0
255,50202,4,8,2429,48,0.4446274186908193,0.25
256,50355,2,0,749,14,0.24032042723631508,0.14285714285714285
257,50487,5,1,1263,31,0.42755344418052255,0.1935483870967742
258,50935,8,7,1304,32,1.035276073619632,0.46875
259,51046,3,2,4243,52,0.10605703511666274,0.09615384615384616
260,51058,0,3,1306,21,0.20673813169984684,0.14285714285714285
261,51118,0,1,4212,49,0.021367521367521368,0.02040816326530612
262,51174,6,8,7548,89,0.16693163751987283,0.15730337078651685
263,51226,0,0,1123,14,0.0,0.0
264,51426,6,1,5352,79,0.11771300448430494,0.08860759493670886
265,51471,1,6,3707,73,0.1699487456164014,0.0958904109589041
266,51474,6,8,7575,124,0.16633663366336635,0.11290322580645161
267,51489,0,0,384,6,0.0,0.0
268,51504,0,0,450,5,0.0,0.0
269,51510,40,13,8950,179,0.5329608938547485,0.29608938547486036
270,51532,0,0,186,10,0.0,0.0
271,51535,0,1,2157,25,0.04172461752433936,0.04
272,51547,0,0,282,5,0.0,0.0
273,51559,10,3,2611,40,0.4481041746457296,0.325
274,51587,17,21,10522,169,0.3250332636380916,0.22485207100591717
275,51663,2,1,3466,46,0.07789959607616849,0.06521739130434782
276,51667,2,2,6217,75,0.05790574231944668,0.05333333333333334
277,51710,0,0,17760,193,0.0,0.0
278,52345,0,0,490,11,0.0,0.0
279,52403,5,1,11411,134,0.04732275874156516,0.04477611940298507
280,52428,11,2,2211,35,0.5291723202170964,0.37142857142857144
281,52432,0,0,54,5,0.0,0.0
282,52469,12,8,11726,165,0.15350503155381204,0.12121212121212122
283,53239,0,0,114,3,0.0,0.0
284,53293,0,0,682,8,0.0,0.0
285,53350,0,0,561,8,0.0,0.0
286,54155,0,5,4327,54,0.10399815114397967,0.09259259259259259
287,54217,0,0,990,11,0.0,0.0
288,54231,2,3,4219,58,0.1066603460535672,0.08620689655172414
289,54235,35,28,16261,222,0.3486870426173052,0.28378378378378377
290,54245,9,21,8477,141,0.31850890645275454,0.2127659574468085
291,54774,0,1,1797,28,0.05008347245409015,0.03571428571428571
292,54781,6,0,3098,35,0.17430600387346676,0.17142857142857143
293,54859,0,0,412,6,0.0,0.0
294,54928,10,5,13477,156,0.10017066112636343,0.09615384615384616
295,54935,0,0,669,10,0.0,0.0
296,55135,0,0,1440,17,0.0,0.0
297,55215,0,0,527,13,0.0,0.0
298,55240,1,1,6727,85,0.02675784153411625,0.023529411764705882
299,55619,8,10,4679,74,0.346227826458645,0.24324324324324326
300,55854,0,0,576,7,0.0,0.0
301,55866,0,1,2768,32,0.03251445086705202,0.03125
302,56046,0,1,524,11,0.1717557251908397,0.09090909090909091
303,56066,0,2,4495,61,0.04004449388209121,0.03278688524590164
304,56067,20,21,8256,151,0.44694767441860467,0.271523178807947
305,56134,4,1,9735,125,0.04622496147919877,0.04
306,56777,1,4,9295,123,0.048413125336202255,0.04065040650406504
307,56790,2,0,747,14,0.24096385542168675,0.14285714285714285
308,57162,7,9,3191,54,0.45126919460984016,0.2962962962962963
309,57186,0,0,603,7,0.0,0.0
310,57229,9,3,1939,34,0.556988138215575,0.35294117647058826
311,57403,0,0,481,8,0.0,0.0
312,57522,0,1,7210,81,0.012482662968099861,0.012345679012345678
313,57693,0,0,585,7,0.0,0.0
314,57785,2,1,2908,38,0.09284731774415406,0.07894736842105263
315,57791,3,0,2263,32,0.11931064958020327,0.09375
316,57800,0,0,2070,23,0.0,0.0
317,57816,0,4,2787,38,0.12917115177610333,0.10526315789473684
318,57818,0,0,90,1,0.0,0.0
319,57825,45,20,11824,199,0.4947564276048715,0.32663316582914576
320,57866,0,0,221,4,0.0,0.0
321,57876,0,0,3327,49,0.0,0.0
322,57935,0,0,381,17,0.0,0.0
323,57943,0,1,1176,21,0.07653061224489796,0.047619047619047616
324,57944,0,0,726,10,0.0,0.0
325,57961,3,3,1438,18,0.37552155771905427,0.3333333333333333
326,58001,11,4,1771,29,0.7622811970638057,0.5172413793103449
327,58064,0,0,360,4,0.0,0.0
328,58070,3,0,2126,28,0.12699905926622768,0.10714285714285714
329,58074,0,6,2586,36,0.2088167053364269,0.16666666666666666
330,58076,3,5,3066,49,0.23483365949119372,0.16326530612244897
331,58112,0,3,2423,38,0.11143210895583985,0.07894736842105263
332,58115,0,0,3964,47,0.0,0.0
333,58281,2,1,4169,57,0.06476373230990645,0.05263157894736842
334,58330,3,8,7023,98,0.14096539940196495,0.11224489795918367
335,58341,0,0,4961,56,0.0,0.0
336,58345,21,9,4629,61,0.5832793259883343,0.4918032786885246
337,58405,5,2,1378,26,0.45718432510885343,0.2692307692307692
338,58426,3,0,1830,24,0.14754098360655737,0.125
339,58474,0,0,789,10,0.0,0.0
340,58497,0,0,2070,23,0.0,0.0
341,58576,2,1,1686,24,0.1601423487544484,0.125
342,58774,0,1,411,8,0.21897810218978103,0.125
343,58799,11,11,6283,110,0.3151360814897342,0.2
344,58818,4,2,2827,51,0.19101521047046338,0.11764705882352941
345,58864,11,1,1100,17,0.9818181818181818,0.7058823529411765
346,58874,8,5,7364,83,0.15888104291146116,0.1566265060240964
347,58884,11,4,11977,163,0.11271603907489354,0.09202453987730061
348,58949,4,5,1612,32,0.5024813895781638,0.28125
349,59016,3,5,3096,30,0.23255813953488372,0.26666666666666666
350,59248,0,1,1946,26,0.046248715313463515,0.038461538461538464
351,59323,53,0,7393,102,0.645204923576356,0.5196078431372549
352,59343,0,0,556,7,0.0,0.0
353,59344,10,9,12978,173,0.1317614424410541,0.10982658959537572
354,59349,0,0,5130,57,0.0,0.0
355,59375,8,6,8257,120,0.15259779580961608,0.11666666666666667
356,59551,4,7,5211,87,0.18998272884283246,0.12643678160919541
357,59561,53,54,24309,277,0.39614957423176606,0.3862815884476534
358,59783,0,0,169,6,0.0,0.0
359,59938,1,0,197,3,0.45685279187817257,0.3333333333333333
360,60289,0,0,66,1,0.0,0.0
361,60410,2,5,4964,61,0.12691377921031427,0.11475409836065574
362,60445,4,5,5602,88,0.14459121742234915,0.10227272727272728
363,60542,0,3,5082,79,0.05312868949232586,0.0379746835443038
364,60890,35,32,16020,200,0.37640449438202245,0.335
365,61344,3,3,2012,46,0.268389662027833,0.13043478260869565
366,61401,1,0,191,6,0.4712041884816754,0.16666666666666666
367,61464,4,1,2007,36,0.22421524663677128,0.1388888888888889
368,61546,4,3,8398,105,0.07501786139557037,0.06666666666666667
369,61637,0,1,803,15,0.11207970112079702,0.06666666666666667
370,61812,9,17,15266,182,0.1532818026988078,0.14285714285714285
371,62144,2,1,2883,45,0.09365244536940687,0.06666666666666667
372,62611,0,0,799,26,0.0,0.0
373,62713,0,0,145,3,0.0,0.0
374,62913,0,0,5419,70,0.0,0.0
375,62920,5,4,15535,182,0.052140328290955905,0.04945054945054945
376,62941,0,0,167,3,0.0,0.0
377,62945,1,2,10048,107,0.026871019108280256,0.028037383177570093
378,63040,3,5,8321,122,0.08652806153106597,0.06557377049180328
379,63056,23,14,7726,131,0.431012166709811,0.2824427480916031
380,63186,9,5,3601,55,0.34990280477645097,0.2545454545454545
381,63290,5,15,12555,167,0.14336917562724014,0.11976047904191617
382,63463,16,29,17762,225,0.22801486319108208,0.2
383,63494,2,1,3992,46,0.06763527054108218,0.06521739130434782
384,63689,8,2,5220,76,0.1724137931034483,0.13157894736842105
385,63706,0,0,540,6,0.0,0.0
386,63723,7,0,8448,99,0.07457386363636363,0.0707070707070707
387,64000,0,0,6345,71,0.0,0.0
388,64134,4,2,10618,133,0.05085703522320587,0.045112781954887216
389,64308,1,0,731,13,0.12311901504787962,0.07692307692307693
390,64363,0,3,6385,78,0.042286609240407204,0.038461538461538464
391,64399,0,0,9090,101,0.0,0.0
392,64411,3,12,12821,160,0.10529599875204743,0.09375
393,64484,9,2,2545,65,0.38899803536345773,0.16923076923076924
394,64598,5,3,9335,107,0.0771290840921264,0.07476635514018691
395,64992,0,0,289,4,0.0,0.0
396,65230,6,20,21981,272,0.10645557526955098,0.09558823529411764
397,65233,0,0,133,6,0.0,0.0
398,65237,2,2,5869,70,0.06133924007497018,0.05714285714285714
399,65239,1,0,742,13,0.12129380053908356,0.07692307692307693
400,65243,2,2,2378,42,0.15138772077375945,0.09523809523809523
401,65263,0,0,8730,96,0.0,0.0
402,65278,6,6,1531,35,0.705421293272371,0.34285714285714286
403,65301,0,0,1493,29,0.0,0.0
404,65318,4,10,14803,187,0.08511788151050463,0.0748663101604278
405,65331,5,4,6369,97,0.12717852096090437,0.09278350515463918
406,65467,25,9,11520,172,0.265625,0.19767441860465115
407,65489,0,0,1749,29,0.0,0.0
408,66099,0,6,4056,61,0.1331360946745562,0.09836065573770492
409,66106,35,36,17821,252,0.35856573705179284,0.28174603174603174
410,66110,0,0,172,5,0.0,0.0
411,66112,5,10,6126,98,0.22037218413320275,0.15306122448979592
412,66413,0,0,367,6,0.0,0.0
413,66736,1,1,1197,17,0.15037593984962405,0.11764705882352941
414,67080,9,8,15254,176,0.10030156024649273,0.09659090909090909
415,67082,19,23,10259,174,0.36845696461643435,0.2413793103448276
416,67089,6,3,7447,91,0.10876863166375722,0.0989010989010989
417,67090,0,2,6883,95,0.02615138747639111,0.021052631578947368
418,67542,0,1,1233,20,0.072992700729927,0.05
419,67544,0,0,210,9,0.0,0.0
420,67546,4,3,5677,65,0.11097410604192355,0.1076923076923077
421,67548,19,21,9625,154,0.37402597402597404,0.2597402597402597
422,67808,5,11,8553,119,0.16836197825324448,0.13445378151260504
423,67823,0,0,1688,24,0.0,0.0
424,67920,4,1,1009,18,0.44598612487611494,0.2777777777777778
425,68290,59,34,8280,97,1.0108695652173914,0.9587628865979382
426,68645,2,7,6939,86,0.11673151750972763,0.10465116279069768
427,69001,0,0,225,3,0.0,0.0
428,69006,2,0,463,8,0.38876889848812096,0.25
429,69609,0,0,2898,42,0.0,0.0
430,69660,1,0,4465,56,0.020156774916013438,0.017857142857142856
431,69751,13,54,20618,245,0.29246289649820545,0.27346938775510204
432,69819,1,1,566,21,0.31802120141342755,0.09523809523809523
433,70245,0,0,2092,27,0.0,0.0
434,70767,0,0,151,6,0.0,0.0
435,70898,0,0,1709,26,0.0,0.0
436,70934,43,33,12329,189,0.5547895206423878,0.4021164021164021
437,70946,0,1,469,9,0.19189765458422176,0.1111111111111111
438,71002,0,0,6,2,0.0,0.0
439,71204,0,0,4337,53,0.0,0.0
440,71206,0,0,1170,13,0.0,0.0
441,71273,6,1,1810,34,0.34806629834254144,0.20588235294117646
442,71394,10,6,3089,45,0.46617028164454516,0.35555555555555557
443,71548,5,7,13604,169,0.07938841517200823,0.07100591715976332
444,71559,7,1,10551,128,0.06823997725334091,0.0625
445,71570,0,1,6295,71,0.014297061159650517,0.014084507042253521
446,71571,2,2,5922,106,0.060790273556231005,0.03773584905660377
447,71579,3,1,2761,54,0.13038754074610648,0.07407407407407407
448,71601,0,0,1141,15,0.0,0.0
449,71671,10,2,3767,65,0.2867002920095567,0.18461538461538463
450,71801,0,0,607,8,0.0,0.0
451,71835,0,0,1200,14,0.0,0.0
452,71840,1,1,1288,27,0.13975155279503104,0.07407407407407407
453,71904,2,1,2621,36,0.10301411674933231,0.08333333333333333
454,71905,12,5,8701,127,0.17584185725778648,0.13385826771653545
455,71918,3,7,4818,72,0.186799501867995,0.1388888888888889
456,72047,128,43,20409,251,0.7540790827576069,0.6812749003984063
457,72189,3,2,4948,63,0.09094583670169765,0.07936507936507936
458,72195,1,0,1431,27,0.06289308176100629,0.037037037037037035
459,72201,0,0,83,3,0.0,0.0
460,72286,0,0,566,7,0.0,0.0
461,72310,0,4,10448,132,0.03445635528330781,0.030303030303030304
462,72315,0,2,3155,51,0.05705229793977813,0.0392156862745098
463,72319,0,0,131,3,0.0,0.0
464,72479,1,0,398,5,0.22613065326633167,0.2
465,72522,16,2,3966,90,0.4084720121028744,0.2
466,72779,2,3,2633,47,0.17090770983668818,0.10638297872340426
467,72935,0,0,1,1,0.0,0.0
468,73076,0,0,346,8,0.0,0.0
469,73092,0,0,3573,50,0.0,0.0
470,73180,4,1,4507,55,0.09984468604393165,0.09090909090909091
471,73185,52,30,14554,188,0.5070770922083276,0.43617021276595747
472,73222,0,0,13,2,0.0,0.0
473,73244,0,0,18,1,0.0,0.0
474,73250,8,18,18790,227,0.12453432676955827,0.1145374449339207
475,73314,0,2,1488,31,0.12096774193548387,0.06451612903225806
476,73319,1,5,4683,55,0.11531069827033953,0.10909090909090909
477,73636,11,3,5545,97,0.2272317403065825,0.14432989690721648
478,73734,6,6,7128,90,0.15151515151515152,0.13333333333333333
479,73782,4,1,1352,21,0.33284023668639057,0.23809523809523808
480,74228,0,1,2532,32,0.035545023696682464,0.03125
481,74229,24,55,23091,270,0.30791217357411976,0.29259259259259257
482,74230,36,37,12398,167,0.5299241813195676,0.437125748502994
483,74232,0,0,1155,15,0.0,0.0
484,74294,0,0,3581,75,0.0,0.0
485,74297,8,8,4371,59,0.32944406314344543,0.2711864406779661
486,74314,0,1,1499,17,0.06004002668445631,0.058823529411764705
487,74418,2,2,654,15,0.5504587155963303,0.26666666666666666
488,74557,3,1,4188,52,0.08595988538681948,0.07692307692307693
489,74641,0,0,230,4,0.0,0.0
490,74857,0,2,19982,217,0.00900810729656691,0.009216589861751152
491,74869,4,4,6079,103,0.11844053298239843,0.07766990291262135
492,74954,7,12,3804,63,0.44952681388012616,0.30158730158730157
493,74996,0,0,172,7,0.0,0.0
494,75127,0,1,1526,21,0.05897771952817824,0.047619047619047616
495,75238,0,0,1793,21,0.0,0.0
496,75287,2,0,534,17,0.33707865168539325,0.11764705882352941
497,75442,3,2,1236,29,0.36407766990291257,0.1724137931034483
498,75446,4,3,3108,54,0.20270270270270271,0.12962962962962962
499,75820,0,0,347,6,0.0,0.0
500,76032,0,0,35,2,0.0,0.0
501,76061,1,7,4411,70,0.16322829290410337,0.11428571428571428
502,76076,0,0,1440,16,0.0,0.0
503,76163,18,13,7462,140,0.3738943982846422,0.22142857142857142
504,76273,8,4,9832,144,0.10984540276647681,0.08333333333333333
505,76285,0,0,315,4,0.0,0.0
506,76467,0,2,2794,31,0.06442376521116679,0.06451612903225806
507,76699,0,0,1946,23,0.0,0.0
508,76746,4,18,19729,230,0.10035987632419281,0.09565217391304348
509,77026,6,3,8168,93,0.09916748285994123,0.0967741935483871
510,77262,2,6,5429,67,0.13262110885982686,0.11940298507462686
511,77707,4,9,3931,59,0.2976341897735945,0.22033898305084745
512,77737,2,1,3221,43,0.08382489909965848,0.06976744186046512
513,77826,3,5,2619,47,0.27491408934707906,0.1702127659574468
514,77932,0,0,55,4,0.0,0.0
515,79352,0,1,671,30,0.13412816691505217,0.03333333333333333
516,79422,0,0,9360,104,0.0,0.0
517,79470,0,0,293,5,0.0,0.0
518,79642,1,1,1128,25,0.1595744680851064,0.08
519,79893,0,0,78,4,0.0,0.0
520,80293,8,3,14660,169,0.06753069577080491,0.0650887573964497
521,80444,16,10,4483,76,0.5219718938211019,0.34210526315789475
522,81532,15,6,8411,107,0.2247057424800856,0.19626168224299065
523,81743,0,1,1456,24,0.061813186813186816,0.041666666666666664
524,81796,0,0,8,1,0.0,0.0
525,81988,34,23,12447,187,0.4121475054229935,0.3048128342245989
526,81998,0,4,894,19,0.40268456375838924,0.21052631578947367
527,81999,44,12,10381,130,0.4855023600809171,0.4307692307692308
528,82048,14,5,2792,53,0.6124641833810888,0.3584905660377358
529,82503,3,0,5797,68,0.046575815076763845,0.04411764705882353
530,83368,0,0,767,11,0.0,0.0
531,83895,1,3,2626,40,0.1370906321401371,0.1
532,84085,1,0,4288,52,0.020988805970149255,0.019230769230769232
533,85258,1,7,15030,187,0.04790419161676647,0.0427807486631016
534,85288,29,37,11481,214,0.5173765351450221,0.308411214953271
535,85289,0,0,4816,56,0.0,0.0
536,85295,1,2,3688,35,0.07321041214750543,0.08571428571428572
537,85324,25,4,5005,83,0.5214785214785216,0.3493975903614458
538,85357,0,0,58,4,0.0,0.0
539,85370,6,30,12904,188,0.25108493490390577,0.19148936170212766
540,85372,0,1,1872,28,0.04807692307692308,0.03571428571428571
541,85383,14,5,6498,131,0.2631578947368421,0.1450381679389313
542,85500,1,0,234,10,0.38461538461538464,0.1
543,86175,1,2,286,4,0.9440559440559441,0.75
544,87469,3,13,10441,137,0.1379178239632219,0.11678832116788321
545,88103,29,28,5411,85,0.9480687488449455,0.6705882352941176
546,88490,11,17,8853,144,0.2846492714334124,0.19444444444444445
547,88590,7,1,6315,75,0.11401425178147269,0.10666666666666667
548,89297,1,0,4071,58,0.02210759027266028,0.017241379310344827
549,89313,2,4,7354,91,0.07342942616263258,0.06593406593406594
550,89318,0,0,1165,15,0.0,0.0
551,89473,3,1,3436,45,0.10477299185098952,0.08888888888888889
552,89618,0,0,3330,37,0.0,0.0
553,89650,0,1,670,14,0.13432835820895522,0.07142857142857142
554,89726,0,0,286,4,0.0,0.0
555,89733,7,3,4332,62,0.2077562326869806,0.16129032258064516
556,90024,2,1,788,25,0.3426395939086294,0.12
557,90451,0,0,3458,53,0.0,0.0
558,90660,0,1,526,14,0.17110266159695817,0.07142857142857142
559,90681,2,0,3640,45,0.04945054945054945,0.044444444444444446
560,91763,8,7,7380,118,0.18292682926829268,0.1271186440677966
561,91849,2,1,1701,26,0.15873015873015872,0.11538461538461539
562,91885,0,0,630,7,0.0,0.0
563,91931,0,0,270,3,0.0,0.0
564,92813,0,0,287,5,0.0,0.0
565,92947,2,3,15704,196,0.028655119714722364,0.025510204081632654
566,93142,0,0,2726,41,0.0,0.0
567,93330,0,0,1807,21,0.0,0.0
568,93759,0,1,1310,16,0.06870229007633588,0.0625
569,93795,3,0,1064,38,0.2537593984962406,0.07894736842105263
570,93935,7,12,12621,166,0.13548847159496077,0.1144578313253012
571,93936,41,7,12132,186,0.3560830860534125,0.25806451612903225
572,94304,1,2,2004,26,0.1347305389221557,0.11538461538461539
573,94308,1,0,12256,136,0.007343342036553525,0.007352941176470588
574,94414,0,0,312,6,0.0,0.0
575,94783,0,0,2203,26,0.0,0.0
576,94807,0,0,917,11,0.0,0.0
577,95438,5,3,1447,25,0.497581202487906,0.32
578,95480,1,1,1396,18,0.12893982808022922,0.1111111111111111
579,95483,1,2,1319,22,0.2047005307050796,0.13636363636363635
580,95641,6,6,10213,154,0.10574757661803583,0.07792207792207792
581,95732,17,11,5408,87,0.4659763313609468,0.3218390804597701
582,95736,0,0,2520,28,0.0,0.0
583,95810,0,10,5436,68,0.16556291390728478,0.14705882352941177
584,95963,7,2,7231,94,0.11201770156271608,0.09574468085106383
585,96454,0,1,671,12,0.13412816691505217,0.08333333333333333
586,96533,23,4,4513,63,0.5384444936849103,0.42857142857142855
587,96540,0,1,248,5,0.3629032258064516,0.2
588,96718,7,21,16359,207,0.1540436456996149,0.13526570048309178
589,96828,19,2,3454,53,0.5471916618413434,0.39622641509433965
590,98249,16,12,11358,166,0.22187004754358164,0.1686746987951807
591,98322,12,21,7737,158,0.38386971694455213,0.2088607594936709
592,98512,0,1,481,13,0.18711018711018712,0.07692307692307693
593,98596,17,6,4828,130,0.42874896437448223,0.17692307692307693
594,99349,0,0,27,1,0.0,0.0
595,99352,3,16,6713,105,0.2547296290779085,0.18095238095238095
596,99353,36,20,12229,180,0.41213508872352606,0.3111111111111111
597,99355,1,4,3466,50,0.1298326601269475,0.1
598,99499,1,0,319,13,0.28213166144200624,0.07692307692307693
599,99559,2,4,2325,45,0.23225806451612904,0.13333333333333333
600,99922,9,6,12099,148,0.11157946937763452,0.10135135135135136
601,99924,0,1,732,11,0.12295081967213115,0.09090909090909091
602,100131,4,8,6751,103,0.15997629980743594,0.11650485436893204
603,100722,4,0,2209,35,0.16296966953372566,0.11428571428571428
604,101118,0,0,4958,56,0.0,0.0
605,101742,0,1,3875,44,0.023225806451612905,0.022727272727272728
606,102146,0,0,5400,54,0.0,0.0
607,102423,6,1,10443,113,0.06032749209997127,0.061946902654867256
608,102744,0,1,1093,15,0.08234217749313816,0.06666666666666667
609,103890,1,4,2392,28,0.18812709030100336,0.17857142857142858
610,105521,2,0,334,8,0.5389221556886228,0.25
611,105899,1,0,1754,24,0.05131128848346636,0.041666666666666664
612,106825,0,0,71,2,0.0,0.0
