,Player_ID,goals,assists,minutes_played,Appearances,goals_assists_per_game
446,71571,2,2,5922,106,0.03773584905660377
447,71579,3,1,2761,54,0.07407407407407407
448,71601,0,0,1141,15,0.0
449,71671,10,2,3767,65,0.18461538461538463
450,71801,0,0,607,8,0.0
451,71835,0,0,1200,14,0.0
452,71840,1,1,1288,27,0.07407407407407407
453,71904,2,1,2621,36,0.08333333333333333
454,71905,12,5,8701,127,0.13385826771653545
455,71918,3,7,4818,72,0.1388888888888889
456,72047,128,43,20409,251,0.6812749003984063
457,72189,3,2,4948,63,0.07936507936507936
458,72195,1,0,1431,27,0.037037037037037035
459,72201,0,0,83,3,0.0
460,72286,0,0,566,7,0.0
461,72310,0,4,10448,132,0.030303030303030304
462,72315,0,2,3155,51,0.0392156862745098
463,72319,0,0,131,3,0.0
464,72479,1,0,398,5,0.2
465,72522,16,2,3966,90,0.2
466,72779,2,3,2633,47,0.10638297872340426
467,72935,0,0,1,1,0.0
468,73076,0,0,346,8,0.0
469,73092,0,0,3573,50,0.0
470,73180,4,1,4507,55,0.09090909090909091
471,73185,52,30,14554,188,0.43617021276595747
472,73222,0,0,13,2,0.0
473,73244,0,0,18,1,0.0
474,73250,8,18,18790,227,0.1145374449339207
475,73314,0,2,1488,31,0.06451612903225806
476,73319,1,5,4683,55,0.10909090909090909
477,73636,11,3,5545,97,0.14432989690721648
478,73734,6,6,7128,90,0.13333333333333333
479,73782,4,1,1352,21,0.23809523809523808
480,74228,0,1,2532,32,0.03125
481,74229,24,55,23091,270,0.29259259259259257
482,74230,36,37,12398,167,0.437125748502994
483,74232,0,0,1155,15,0.0
484,74294,0,0,3581,75,0.0
485,74297,8,8,4371,59,0.2711864406779661
486,74314,0,1,1499,17,0.058823529411764705
487,74418,2,2,654,15,0.26666666666666666
488,74557,3,1,4188,52,0.07692307692307693
489,74641,0,0,230,4,0.0
490,74857,0,2,19982,217,0.009216589861751152
491,74869,4,4,6079,103,0.07766990291262135
492,74954,7,12,3804,63,0.30158730158730157
493,74996,0,0,172,7,0.0
494,75127,0,1,1526,21,0.047619047619047616
495,75238,0,0,1793,21,0.0
496,75287,2,0,534,17,0.11764705882352941
497,75442,3,2,1236,29,0.1724137931034483
498,75446,4,3,3108,54,0.12962962962962962
499,75820,0,0,347,6,0.0
500,76032,0,0,35,2,0.0
501,76061,1,7,4411,70,0.11428571428571428
502,76076,0,0,1440,16,0.0
503,76163,18,13,7462,140,0.22142857142857142
504,76273,8,4,9832,144,0.08333333333333333
505,76285,0,0,315,4,0.0
506,76467,0,2,2794,31,0.06451612903225806
507,76699,0,0,1946,23,0.0
508,76746,4,18,19729,230,0.09565217391304348
509,77026,6,3,8168,93,0.0967741935483871
510,77262,2,6,5429,67,0.11940298507462686
511,77707,4,9,3931,59,0.22033898305084745
512,77737,2,1,3221,43,0.06976744186046512
