,domestic_competition_id,player_id,pretty_name,last_season,current_club_id
962,ES1,617081,Diego Lopez,2021,1049
963,ES1,611198,Alex Blesa,2021,3368
964,ES1,514514,Barbero,2021,331
965,ES1,8176,Oier Olazabal,2021,714
966,ES1,581640,Coke Carrillo,2021,940
967,ES1,59551,Angel Montoro,2021,16795
968,ES1,537759,Sergio Santos,2021,418
969,ES1,537458,Joan Rojas,2021,13
970,ES1,537373,Valentino Fattore,2021,368
971,ES1,537369,Adrian Gonzalez,2021,368
972,ES1,537367,Alfonso Pastor,2021,368
973,ES1,536826,Nacho Quintana,2021,368
974,ES1,547248,Iker Alvarez,2021,1050
975,ES1,534376,Marco Moreno,2021,13
976,ES1,533568,Nahuel Tenaglia,2021,1108
977,ES1,548187,Alejandro Perez,2021,714
978,ES1,548188,German Valera,2021,681
979,ES1,550492,Giorgi Gagua,2021,1108
980,ES1,531824,Kike Hermoso,2021,150
981,ES1,15951,Dani Alves,2021,131
982,ES1,559979,Abdel Abqar,2021,1108
983,ES1,561702,Gaizka Ayesa,2021,681
984,ES1,562058,Sergio Barcia,2021,16795
985,ES1,527838,Alex Petxa,2021,621
986,ES1,566666,Dani Rebollo,2021,150
987,ES1,568149,Alberto Moreno,2021,13
988,ES1,568156,Antonio Pacheco,2021,1050
989,ES1,568158,Javi Lopez,2021,1108
990,ES1,568835,Pablo Martinez,2021,3368
991,ES1,569375,Koba Koindredi,2021,1049
992,ES1,471474,Javi Martinez,2021,331
993,ES1,468700,Neyder Lozano,2021,16795
994,ES1,466806,Alvaro Sanz,2021,131
995,ES1,618801,Alejandro Iturbe,2021,13
996,ES1,631098,Lanchi,2021,1050
997,ES1,448344,Oscar Melendo,2021,714
998,ES1,447052,Peru Nolaskoain,2021,621
999,ES1,631221,Isma Ruiz,2021,16795
1000,ES1,631222,Raul Torrente,2021,16795
1001,ES1,631693,Jesus Owono,2021,1108
1002,ES1,632471,Cheikh Kane Sarr,2021,16795
1003,ES1,632495,Josep Gaya,2021,237
1004,ES1,632498,Miguelito,2021,237
1005,ES1,632499,Pablo Galvez,2021,237
1006,ES1,632501,Thomas Giaquinto,2021,237
1007,ES1,42920,Fran Merida,2021,714
1008,ES1,632913,Pere Garcia,2021,237
1009,ES1,43003,Nacho Monreal,2021,681
1010,ES1,634116,Yoel Ramirez,2021,331
1011,ES1,634460,Alex Balboa,2021,1108
1012,ES1,413262,Dani Raba,2021,16795
1013,ES1,638235,Alejandro Cantero,2021,3368
1014,ES1,646734,Tomas Mendes,2021,1108
1015,ES1,646741,Cesar Fernandez,2021,940
1016,ES1,646746,Roger Martinez,2021,714
1017,ES1,412046,Ivan Chapela,2021,2687
1018,ES1,662261,Rafa Marin,2021,418
1019,ES1,546047,Jose Macias,2021,3709
1020,ES1,668041,Omar Faraj,2021,3368
1021,ES1,631002,Raul Garcia,2021,150
1022,ES1,44352,Luis Suarez,2021,13
1023,ES1,630998,Jose Calderon,2021,150
1024,ES1,448844,Carlos Neva,2021,16795
1025,ES1,34870,Roberto Soldado,2021,3368
1026,ES1,618813,Carlos Martin,2021,13
1027,ES1,623525,Luis Lopez,2021,418
1028,ES1,625651,Urko Gonzalez,2021,681
1029,ES1,625657,Unai Marrero,2021,681
1030,ES1,461631,Juan Carlos Arana,2021,1050
1031,ES1,625658,Ander Martin,2021,681
1032,ES1,625660,Jon Ander Olasagasti,2021,681
1033,ES1,461619,Fernando Medrano,2021,940
1034,ES1,626960,Juan Artola,2021,621
1035,ES1,461613,Christian Gomez,2021,13
1036,ES1,627276,Antonio Leal,2021,3368
1037,ES1,627277,Jose Manuel,2021,3368
1038,ES1,627282,Dani Tasende,2021,1050
1039,ES1,627287,Carlo Garcia,2021,1050
1040,ES1,627294,Fer Nino,2021,237
1041,ES1,628464,Manu Lama,2021,13
1042,ES1,628472,Marc Tenas,2021,1108
1043,ES1,628488,Marc Carmona,2021,237
1044,ES1,455181,Jorge De Frutos,2021,3368
1045,ES1,628496,Dani Villahermosa,2021,714
1046,ES1,39381,Gareth Bale,2021,418
1047,ES1,628498,Jofre Carreras,2021,714
1048,ES1,628886,Ivan Romero,2021,368
1049,ES1,628923,Juan Maria Alcedo,2021,368
1050,ES1,448835,Gaizka Campos,2021,940
1051,ES1,163086,Cristiano Piccini,2021,1049
1052,ES1,56067,Pablo Piatti,2021,1531
1053,ES1,970493,Ivan Sanz,2021,1108
1054,ES1,199369,Sandro Ramirez,2021,3709
1055,ES1,299715,Koke Vegas,2021,3368
1056,ES1,245893,Matt Miazga,2021,1108
1057,ES1,302991,Erick Cabaco,2021,3709
1058,ES1,274347,Ivan Saponjic,2021,13
1059,ES1,139895,Tomas Pina,2021,1108
1060,ES1,67548,Ruben Rochina,2021,16795
1061,ES1,140436,Lei Wu,2021,714
1062,ES1,67090,Didac Vila,2021,714
1063,ES1,141834,Cristian Tello,2021,150
1064,ES1,198638,Joao Costa,2021,16795
1065,ES1,246335,Ruben Yanez,2021,3709
1066,ES1,67082,Vitolo,2021,3709
1067,ES1,67080,Victor Laguardia,2021,1108
1068,ES1,315289,Myrto Uzuni,2021,16795
1069,ES1,248330,Chema Rodriguez,2021,3709
1070,ES1,319160,Jakub Jankto,2021,3709
1071,ES1,319253,Alexandru Tirlea,2021,1108
1072,ES1,111508,Allan Nyom,2021,3709
1073,ES1,87469,Cote,2021,331
1074,ES1,65467,Vicente Iborra,2021,1050
1075,ES1,249471,Saul Garcia,2021,1108
1076,ES1,144128,Matias Dituro,2021,940
1077,ES1,263860,Jason,2021,1108
1078,ES1,189453,Jonathan Silva,2021,3709
1079,ES1,298983,Javi Ontiveros,2021,331
1080,ES1,328480,Pepelu,2021,3368
1081,ES1,242532,Rober Ibanez,2021,331
1082,ES1,242497,Pere Pons,2021,1108
1083,ES1,126716,Paco Alcacer,2021,1050
1084,ES1,282700,Enric Franquesa,2021,3368
1085,ES1,73250,Mario Gaspar,2021,1050
1086,ES1,223053,Quini,2021,16795
1087,ES1,283489,Luca Zidane,2021,367
1088,ES1,228917,Jorge Miramon,2021,3368
1089,ES1,284430,Aaron Escandell,2021,16795
1090,ES1,217144,Aleix Febas,2021,237
1091,ES1,71905,Coke,2021,3368
1092,ES1,122043,Hector Herrera,2021,13
1093,ES1,71579,Inigo Perez,2021,331
1094,ES1,289236,Jon Bautista,2021,681
1095,ES1,120443,Santiago Arias,2021,16795
1096,ES1,289257,Jon Guridi,2021,681
1097,ES1,278837,Luis Rioja,2021,1108
1098,ES1,237499,Aleksandar Sedlar,2021,237
1099,ES1,120095,Jose Campana,2021,3368
1100,ES1,211251,Darwin Machis,2021,16795
1101,ES1,70934,Nolito,2021,940
1102,ES1,133794,Edgar Mendez,2021,1108
1103,ES1,295065,Toni Moya,2021,1108
1104,ES1,70245,Ignasi Miquel,2021,3709
1105,ES1,119235,Carlos Bacca,2021,16795
1106,ES1,137616,Okay Yokuslu,2021,940
1107,ES1,298197,Antonio Sivera,2021,1108
1108,ES1,69660,Jonas Ramalho,2021,331
1109,ES1,328914,Alex Blanco,2021,1049
1110,ES1,225015,Carlos Akapo,2021,2687
1111,ES1,98322,Denis Cheryshev,2021,1049
1112,ES1,175323,Oscar Duarte,2021,3368
1113,ES1,331508,Guillem Jaime,2021,131
1114,ES1,331511,Riqui Puig,2021,131
1115,ES1,166683,Mamadou Sylla,2021,367
1116,ES1,262365,Antonio Puertas,2021,16795
1117,ES1,970490,Oscar Medina,2021,1108
1118,ES1,99559,Alberto Perea,2021,2687
1119,ES1,177065,Florin Andone,2021,2687
1120,ES1,177046,Ruben Duarte,2021,1108
1121,ES1,90451,Ivan Marcone,2021,1531
1122,ES1,98596,John Guidetti,2021,1108
1123,ES1,257851,Ruben Vezo,2021,3368
1124,ES1,168959,Nemanja Radoja,2021,3368
1125,ES1,155423,Varazdat Haroyan,2021,2687
1126,ES1,63040,Oier Sanjurjo,2021,331
1127,ES1,258475,Nikola Maras,2021,367
1128,ES1,158795,David Timor,2021,3709
1129,ES1,158791,Sergio Postigo,2021,3368
1130,ES1,173900,Helder Costa,2021,1049
1131,ES1,331498,Jordi Mboula,2021,237
1132,ES1,151470,Nikola Vukcevic,2021,3368
1133,ES1,95963,German Sanchez,2021,16795
1134,ES1,330684,Luis Abram,2021,16795
1135,ES1,64134,Nestor Araujo,2021,940
1136,ES1,162074,Alvaro Vadillo,2021,714
1137,ES1,255653,Santi Mina,2021,940
1138,ES1,184672,Guido Carrillo,2021,1531
1139,ES1,88590,Shkodran Mustafi,2021,3368
1140,ES1,186399,Thiago Galhardo,2021,940
1141,ES1,627228,Yan Couto,2022,12321
1142,ES1,234811,Rui Silva,2022,150
1143,ES1,225593,Pere Milla,2022,1531
1144,ES1,235412,Jawad El Yamiq,2022,366
1145,ES1,225462,Jose Mari,2022,2687
1146,ES1,236734,Axel Werner,2022,1531
1147,ES1,623521,Juanmi Latasa,2022,3709
1148,ES1,95732,Martin Braithwaite,2022,714
1149,ES1,255488,Yeray Alvarez,2022,621
1150,ES1,255729,Awer Mabil,2022,2687
1151,ES1,238407,Alexander Sorloth,2022,681
1152,ES1,610083,Unai Vencedor,2022,621
1153,ES1,544106,Oscar Gil,2022,714
1154,ES1,608531,Mario Hernandez,2022,367
1155,ES1,119905,Hugo Mallo,2022,940
1156,ES1,607780,Miguel Angel Morro,2022,367
1157,ES1,120705,Juan Carlos,2022,12321
1158,ES1,255508,Inaki Williams,2022,621
1159,ES1,538996,Tanguy Nianzou,2022,368
1160,ES1,627226,Reinier,2022,12321
1161,ES1,623024,Jesus Vazquez,2022,1049
1162,ES1,93936,Kike Garcia,2022,331
1163,ES1,94308,Marko Dmitrović,2022,368
1164,ES1,229604,Geronimo Rulli,2022,1050
1165,ES1,623526,Toni Fuidias,2022,12321
1166,ES1,95641,Darko Brasanac,2022,331
1167,ES1,625014,Julen Agirrezabala,2022,621
1168,ES1,618809,Manu Sanchez,2022,331
1169,ES1,125165,Tecatito,2022,368
1170,ES1,227961,Jaime Mata,2022,3709
1171,ES1,229804,Aritz Elustondo,2022,681
1172,ES1,227805,Jaume Domenech,2022,1049
1173,ES1,255501,Inigo Lekue,2022,621
1174,ES1,125781,Antoine Griezmann,2022,13
1175,ES1,226261,Cesar De La Hoz,2022,3302
1176,ES1,226073,Ivo Grbic,2022,13
1177,ES1,226012,David Soria,2022,3709
1178,ES1,616369,Ander Barrenetxea,2022,681
1179,ES1,121483,Jan Oblak,2022,13
1180,ES1,615350,Cenk Ozkacar,2022,1049
1181,ES1,617074,Ilaix Moriba,2022,1049
1182,ES1,122155,Willian Jose,2022,150
1183,ES1,563137,Robert Navarro,2022,681
1184,ES1,254037,Iza Carcelen,2022,2687
1185,ES1,580560,Jon Pacheco,2022,681
1186,ES1,577486,Gaston Alvarez,2022,3709
1187,ES1,574772,Lazaro,2022,3302
1188,ES1,573775,Hugo Duro,2022,1049
1189,ES1,248738,Sergio Herrera,2022,331
1190,ES1,571020,Oihan Sancet,2022,621
1191,ES1,252667,Fali,2022,2687
1192,ES1,570421,Nico Melamed,2022,714
1193,ES1,560483,Randy Nteka,2022,367
1194,ES1,108390,Thibaut Courtois,2022,418
1195,ES1,107010,Stefan Savic,2022,13
1196,ES1,561613,Joan Garcia,2022,714
1197,ES1,251897,Asier Villalibre,2022,621
1198,ES1,249513,Diego Rico,2022,681
1199,ES1,568157,Yeremy Pino,2022,1050
1200,ES1,102423,Leandro Cabrera,2022,714
1201,ES1,250845,Jose Maria Gimenez,2022,13
1202,ES1,251896,Jesus Vallejo,2022,418
1203,ES1,102146,Edgar Badia,2022,1531
1204,ES1,100722,Lago Junior,2022,237
1205,ES1,251106,Enes Unal,2022,3709
1206,ES1,15452,Raul Albiol,2022,1050
1207,ES1,251876,Pablo Maffeo,2022,237
1208,ES1,557149,Kang In Lee,2022,237
1209,ES1,96718,Oscar De Marcos,2022,621
1210,ES1,252677,Jose Luis Morales,2022,1050
1211,ES1,247250,Ruben Alcaraz,2022,2687
1212,ES1,238868,Ruben Pena,2022,331
1213,ES1,118997,Aitor Fernandez,2022,331
1214,ES1,240360,Esteban Saveljich,2022,367
1215,ES1,240692,Reinildo Mandava,2022,13
1216,ES1,241229,Jordan Amavi,2022,3709
1217,ES1,548111,Alex Baena,2022,1050
1218,ES1,562742,Leo Roman,2022,237
1219,ES1,598765,Brian Ocampo,2022,2687
1220,ES1,596122,Pep Chavarria,2022,367
1221,ES1,115333,Juanpe,2022,12321
1222,ES1,592735,Gonzalo Plata,2022,366
1223,ES1,591916,Aitor Paredes,2022,621
1224,ES1,113133,German Pezzella,2022,150
1225,ES1,112515,Marcos Alonso,2022,131
1226,ES1,111961,Suso,2022,368
1227,ES1,15956,Jesus Navas,2022,368
1228,ES1,585323,Filip Jorgensen,2022,1050
1229,ES1,99343,Ander Herrera,2022,621
1230,ES1,246204,Salvi Sanchez,2022,367
1231,ES1,99353,Portu,2022,3709
1232,ES1,100131,William Carvalho,2022,150
1233,ES1,111630,Erik Lamela,2022,368
1234,ES1,552425,Jon Moncayola,2022,331
1235,ES1,225020,Mariano Diaz,2022,418
1236,ES1,247652,Shon Weissman,2022,366
1237,ES1,214775,Oliver Torres,2022,368
1238,ES1,126737,Juanmi,2022,150
1239,ES1,764859,Williot Swedberg,2022,940
1240,ES1,743589,Kaiky,2022,3302
1241,ES1,184779,Gonzalo Verdu,2022,1531
1242,ES1,149498,Gabriel Paulista,2022,1049
1243,ES1,739315,Nicolas Fernandez Mercau,2022,1531
1244,ES1,186862,Enzo Roco,2022,1531
1245,ES1,149231,Fidel,2022,1531
1246,ES1,188854,Manu Trigueros,2022,1050
1247,ES1,724520,Ez Abde,2022,331
1248,ES1,720038,Pablo Torre,2022,131
1249,ES1,148928,Saul Niguez,2022,13
1250,ES1,145769,Sergio Leon,2022,366
1251,ES1,190263,Predrag Rajković,2022,237
1252,ES1,182579,Karim Rekik,2022,368
1253,ES1,191217,Hector Bellerin,2022,131
1254,ES1,143559,Matija Nastasić,2022,237
1255,ES1,143029,Stefan Mitrović,2022,3709
1256,ES1,193098,Alex Moreno,2022,150
1257,ES1,193784,Carlos Clerc,2022,1531
1258,ES1,195171,Samu Castillejo,2022,1049
1259,ES1,711625,Jose Angel Carmona,2022,368
1260,ES1,711382,Jon Karrikaburu,2022,681
1261,ES1,142031,Omar Mascarell,2022,1531
1262,ES1,195488,Paulo Gazzaniga,2022,12321
1263,ES1,195605,Jose Pozo,2022,367
1264,ES1,196948,Andreas Christensen,2022,131
1265,ES1,709187,Nico Williams,2022,621
1266,ES1,197122,Unai Garcia,2022,331
1267,ES1,192009,Unai Lopez,2022,367
1268,ES1,197135,Joseba Zaldua,2022,2687
1269,ES1,181547,Goncalo Paciencia,2022,940
1270,ES1,783396,Ramon Terrats,2022,12321
1271,ES1,946883,Ivan Fresneda,2022,366
1272,ES1,162056,Gonzalo Melero,2022,3302
1273,ES1,162038,Raul De Tomas,2022,367
1274,ES1,165007,Denis Suarez,2022,940
1275,ES1,162027,David Gil,2022,2687
1276,ES1,165467,Stole Dimitrievski,2022,367
1277,ES1,166677,Brian Olivan,2022,714
1278,ES1,167721,Chimy Avila,2022,331
1279,ES1,158863,Inigo Martinez,2022,621
1280,ES1,167850,Memphis Depay,2022,131
1281,ES1,169497,Juan Cruz,2022,331
1282,ES1,170472,Dimitri Foulquier,2022,1049
1283,ES1,172015,Fernando Pacheco,2022,3302
1284,ES1,776890,Nicolas Jackson,2022,1050
1285,ES1,158704,Jon Ander Garrido,2022,2687
1286,ES1,157036,Dyego Sousa,2022,3302
1287,ES1,175449,Moi Gomez,2022,331
1288,ES1,156501,Felipe,2022,13
1289,ES1,826224,Arnau Martinez,2022,12321
1290,ES1,176140,Rodrigo Ely,2022,3302
1291,ES1,153427,Bebe,2022,367
1292,ES1,800175,Luiz Henrique,2022,150
1293,ES1,785967,Ibrahima Kebe,2022,12321
1294,ES1,785353,Pablo Ibanez,2022,331
1295,ES1,177452,Abdon Prats,2022,237
1296,ES1,177467,Gerard Moreno,2022,1050
1297,ES1,177847,Adnan Januzaj,2022,368
1298,ES1,178425,Dani Garcia,2022,621
1299,ES1,845568,Marko Milovanovic,2022,3302
1300,ES1,627290,John Nwankwo,2022,1531
1301,ES1,197545,Ander Capa,2022,621
1302,ES1,706138,Javier Llabres,2022,237
1303,ES1,213260,Ruben Garcia,2022,331
1304,ES1,634431,Benat Turrientes,2022,681
1305,ES1,634131,Aimar Oroz,2022,331
1306,ES1,213595,Juanjo Narvaez,2022,366
1307,ES1,7663,Joaquin,2022,150
1308,ES1,213670,Lucas Torro,2022,331
1309,ES1,129386,Zouhair Feddal,2022,366
1310,ES1,536030,Arnau Puigmal,2022,3302
1311,ES1,216240,Lucas Olaza,2022,366
1312,ES1,216464,Carlos Fernandez,2022,681
1313,ES1,216870,Nacho Vidal,2022,331
1314,ES1,128223,Alvaro Morata,2022,13
1315,ES1,221150,Djene,2022,3709
1316,ES1,129444,David Lopez,2022,12321
1317,ES1,221309,Oscar Plano,2022,366
1318,ES1,221315,Kevin Vazquez,2022,940
1319,ES1,221316,Lucas Vazquez,2022,418
1320,ES1,221321,Joaquin Fernandez,2022,366
1321,ES1,221322,Jose Gaya,2022,1049
1322,ES1,630995,Rodri Sanchez,2022,150
1323,ES1,221899,Leo Baptistao,2022,3302
1324,ES1,127189,Geoffrey Kondogbia,2022,13
1325,ES1,7825,Pepe Reina,2022,1050
1326,ES1,222805,Srdjan Babic,2022,3302
1327,ES1,127181,Benjamin Lecomte,2022,714
1328,ES1,127108,Florian Lejeune,2022,367
1329,ES1,223725,Munir El Haddadi,2022,3709
1330,ES1,126751,Inigo Ruiz De Galarreta,2022,237
1331,ES1,221311,Ivan Sanchez,2022,366
1332,ES1,142021,Sergi Darder,2022,714
1333,ES1,636093,Carlos Dominguez,2022,940
1334,ES1,212862,Alex Remiro,2022,681
1335,ES1,140776,Yannick Carrasco,2022,13
1336,ES1,699704,Gabri Veiga,2022,940
1337,ES1,139435,Dani Rodriguez,2022,237
1338,ES1,696506,Gui Guedes,2022,3302
1339,ES1,694928,Samuel Lino,2022,1049
1340,ES1,138927,Daniel Carvajal,2022,418
1341,ES1,683840,Pedri,2022,131
1342,ES1,202984,Roque Mesa,2022,366
1343,ES1,203043,Pedro Bigas,2022,1531
1344,ES1,203496,Nabil Fekir,2022,150
1345,ES1,670847,Mohamed Ali Cho,2022,681
1346,ES1,138803,Francisco Portillo,2022,3302
1347,ES1,205562,Thomas Lemar,2022,13
1348,ES1,636688,Alejandro Balde,2022,131
1349,ES1,205569,Mickael Malsa,2022,366
1350,ES1,207917,Alberto Moreno,2022,1050
1351,ES1,663581,Vinicius Souza,2022,714
1352,ES1,135492,Youssouf Sabaly,2022,150
1353,ES1,657430,Samu Costa,2022,3302
1354,ES1,649016,El Bilal Toure,2022,3302
1355,ES1,646750,Cristhian Mosquera,2022,1049
1356,ES1,131506,Samu Saiz,2022,12321
1357,ES1,131275,Choco Lozano,2022,2687
1358,ES1,646740,Gavi,2022,131
1359,ES1,640428,Eduardo Camavinga,2022,418
1360,ES1,211389,Helibelton Palacios,2022,1531
1361,ES1,638589,Angel Algobia,2022,3709
1362,ES1,212391,Roger Marti,2022,1531
1363,ES1,207834,Bono,2022,368
1364,ES1,18644,Alvaro Negredo,2022,2687
1365,ES1,59561,Dani Parejo,2022,1050
1366,ES1,255901,Rodrigo De Paul,2022,13
1367,ES1,298575,Kike Barja,2022,331
1368,ES1,298583,Eray Comert,2022,1049
1369,ES1,298589,David Garcia,2022,331
1370,ES1,69751,Jordi Alba,2022,131
1371,ES1,298613,Juan Perez,2022,331
1372,ES1,298975,Pol Lirola,2022,1531
1373,ES1,298976,Borja Mayoral,2022,3709
1374,ES1,50202,Eden Hazard,2022,418
1375,ES1,391719,Domingos Quina,2022,1531
1376,ES1,51174,Fernando,2022,368
1377,ES1,390688,Juan Iglesias,2022,3709
1378,ES1,300168,Mikel Vesga,2022,621
1379,ES1,68645,Martin Montoya,2022,150
1380,ES1,67808,Borja Garcia,2022,12321
1381,ES1,48280,Edinson Cavani,2022,1049
1382,ES1,388519,Kike Saverio,2022,331
1383,ES1,309110,Brais Mendez,2022,681
1384,ES1,51510,Angel Rodriguez,2022,237
1385,ES1,384060,Tino Kadewere,2022,237
1386,ES1,311044,Alfonso Espino,2022,2687
1387,ES1,380598,Santi Comesana,2022,367
1388,ES1,67089,Juan Cala,2022,2687
1389,ES1,315762,Luca De La Torre,2022,940
1390,ES1,316884,Dominik Greif,2022,237
1391,ES1,378463,Franco Russo,2022,237
1392,ES1,378293,Yangel Herrera,2022,12321
1393,ES1,378139,Aitor Ruibal,2022,150
1394,ES1,51710,Sergio Asenjo,2022,366
1395,ES1,66106,Sergio Canales,2022,150
1396,ES1,375382,Andre Almeida,2022,1049
1397,ES1,307519,Fede San Emeterio,2022,2687
1398,ES1,54235,Iker Muniain,2022,621
1399,ES1,297194,Ivan Villar,2022,940
1400,ES1,296622,Marco Asensio,2022,418
1401,ES1,72479,Clement Grenier,2022,237
1402,ES1,284854,Carles Alena,2022,3709
1403,ES1,413112,Aurelien Tchouameni,2022,418
1404,ES1,284884,Oscar Rodriguez,2022,940
1405,ES1,412363,Rodrygo,2022,418
1406,ES1,72047,Iago Aspas,2022,940
1407,ES1,412045,Pol Lozano,2022,714
1408,ES1,411975,Jules Kounde,2022,131
1409,ES1,288230,Ousmane Dembele,2022,131
1410,ES1,411295,Raphinha,2022,131
1411,ES1,288318,Adrian Embarba,2022,3302
1412,ES1,408471,Javi Puado,2022,714
1413,ES1,406773,Ivan Martos,2022,3302
1414,ES1,289255,Andoni Gorosabel,2022,681
1415,ES1,296783,Ezequiel Ponce,2022,1531
1416,ES1,405398,Takefusa Kubo,2022,681
1417,ES1,289272,Martin Merquelanz,2022,681
1418,ES1,402733,Gonzalo Montiel,2022,368
1419,ES1,401922,Samuel Chukwueze,2022,1050
1420,ES1,290249,Mauro Arambarri,2022,3709
1421,ES1,401624,Edgar Gonzalez,2022,150
1422,ES1,401530,Eder Militao,2022,418
1423,ES1,401521,Braian Cufre,2022,237
1424,ES1,291417,Ferland Mendy,2022,418
1425,ES1,399776,Pau Torres,2022,1050
1426,ES1,294808,Franck Kessie,2022,131
1427,ES1,295622,Keidi Bare,2022,714
1428,ES1,398184,Ferran Torres,2022,131
1429,ES1,46413,Ante Budimir,2022,331
1430,ES1,398131,Cristian Rivero,2022,1049
1431,ES1,404839,Andriy Lunin,2022,418
1432,ES1,422460,Dani Gomez,2022,714
1433,ES1,66100,Oriol Romeu,2022,12321
1434,ES1,320271,Toni Lato,2022,1049
1435,ES1,335225,Manu Morlanes,2022,1050
1436,ES1,63056,Roberto Torres,2022,331
1437,ES1,349836,Diego Gonzalez,2022,1531
1438,ES1,348795,Giovani Lo Celso,2022,1050
1439,ES1,62945,Luis Hernandez,2022,2687
1440,ES1,346289,Mouctar Diakhaby,2022,1049
1441,ES1,337066,Toni Villa,2022,12321
1442,ES1,58884,Nacho Fernandez,2022,418
1443,ES1,342385,Guido Rodriguez,2022,150
1444,ES1,59016,David Alaba,2022,418
1445,ES1,341713,Diego Conde,2022,3709
1446,ES1,341278,Ivan Martin,2022,12321
1447,ES1,62920,Victor Ruiz,2022,150
1448,ES1,341272,Alejandro Pozo,2022,3302
1449,ES1,351478,Mikel Oyarzabal,2022,681
1450,ES1,337715,Umar Sadiq,2022,681
1451,ES1,61812,Yuri Berchiche,2022,621
1452,ES1,59323,Cristhian Stuani,2022,12321
1453,ES1,59344,Asier Illarramendi,2022,681
1454,ES1,341227,Juan Miranda,2022,150
1455,ES1,341110,Franco Cervi,2022,940
1456,ES1,338285,Unai Nunez,2022,940
1457,ES1,340867,Jaime Seoane,2022,3709
1458,ES1,60410,Marcos Acuna,2022,368
1459,ES1,340853,Javi Sanchez,2022,366
1460,ES1,338424,Mikel Merino,2022,681
1461,ES1,340205,Gorka Guruzeta,2022,621
1462,ES1,339820,Amath Ndiaye,2022,237
1463,ES1,339816,Tete Morente,2022,1531
1464,ES1,338425,Alex Berenguer,2022,621
1465,ES1,341264,Fran Garcia,2022,367
1466,ES1,319745,Dani Ceballos,2022,418
1467,ES1,335221,Dani Martin,2022,150
1468,ES1,351809,Robin Le Normand,2022,681
1469,ES1,65318,Jaume Costa,2022,237
1470,ES1,65263,Jordi Masip,2022,366
1471,ES1,371998,Vinicius Junior,2022,418
1472,ES1,326330,Frenkie De Jong,2022,131
1473,ES1,369081,Federico Valverde,2022,418
1474,ES1,54534,Agustin Marchesin,2022,940
1475,ES1,65230,Sergio Busquets,2022,131
1476,ES1,367466,Thierry Correia,2022,1049
1477,ES1,327126,Anuar,2022,366
1478,ES1,327207,Juanjo Nieto,2022,3302
1479,ES1,64598,Bernardo Espinosa,2022,12321
1480,ES1,362086,Isi Palazon,2022,367
1481,ES1,361254,Rafa Mir,2022,368
1482,ES1,358250,Joseph Aidoo,2022,940
1483,ES1,334222,Lucas Boye,2022,1531
1484,ES1,358115,Luis Perez,2022,366
1485,ES1,330352,Raul Guti,2022,1531
1486,ES1,55215,Javier Pastore,2022,1531
1487,ES1,356197,Alfonso Pedraza,2022,1050
1488,ES1,330659,Justin Kluivert,2022,1049
1489,ES1,355861,Arnaut Danjuma,2022,1050
1490,ES1,355628,Igor Zubeldia,2022,681
1491,ES1,355627,Sergio Akieme,2022,3302
1492,ES1,331496,Valery Fernandez,2022,12321
1493,ES1,57935,Alvaro Gimenez,2022,2687
1494,ES1,354741,Loren Moron,2022,150
1495,ES1,331505,Oscar Mingueza,2022,940
1496,ES1,63494,Etienne Capoue,2022,1050
1497,ES1,353032,Omar Alderete,2022,3709
1498,ES1,333361,Chumi,2022,3302
1499,ES1,357884,Fernando Calero,2022,714
1500,ES1,422466,Javi Hernandez,2022,12321
1501,ES1,423440,Martin Zubimendi,2022,681
1502,ES1,423443,Alex Centelles,2022,3302
1503,ES1,263727,Joan Jordan,2022,368
1504,ES1,505674,Sergio Camello,2022,367
1505,ES1,263856,Victor Camarasa,2022,150
1506,ES1,27486,Kiko Casilla,2022,3709
1507,ES1,503991,Yunus Musah,2022,1049
1508,ES1,88490,Aleix Vidal,2022,714
1509,ES1,502676,Giorgi Mamardashvili,2022,1049
1510,ES1,501418,Adria Pedrosa,2022,714
1511,ES1,27992,Luka Modric,2022,418
1512,ES1,266807,Angel Correa,2022,13
1513,ES1,86202,Antonio Rudiger,2022,418
1514,ES1,495629,Hugo Guillamon,2022,1049
1515,ES1,495625,Victor Chust,2022,2687
1516,ES1,495621,Antonio Blanco,2022,2687
1517,ES1,506248,Edu Exposito,2022,714
1518,ES1,268506,Fabrizio Angileri,2022,3709
1519,ES1,494880,Jorge Cuenca,2022,1050
1520,ES1,85475,Federico Fernandez,2022,1531
1521,ES1,85383,Ruben Sobrino,2022,2687
1522,ES1,490421,Momo Mbaye,2022,2687
1523,ES1,85370,Sergi Roberto,2022,131
1524,ES1,85295,Ivan Balliu,2022,367
1525,ES1,85288,Isco,2022,368
1526,ES1,273152,Nemanja Maksimović,2022,3709
1527,ES1,30321,Oscar Trejo,2022,367
1528,ES1,481084,Marcos Andre,2022,1049
1529,ES1,480958,Ander Iru,2022,621
1530,ES1,85258,Mikel Balenziaga,2022,621
1531,ES1,82503,Aridane Hernandez,2022,331
1532,ES1,480763,Juan Foyth,2022,1050
1533,ES1,268670,Gerard Gumbau,2022,1531
1534,ES1,480267,Ronald Araujo,2022,131
1535,ES1,89297,Rodrigo Battaglia,2022,237
1536,ES1,89731,Inigo Eguaras,2022,3302
1537,ES1,18922,Karim Benzema,2022,418
1538,ES1,93935,Sergio Escudero,2022,366
1539,ES1,256267,Vedat Muriqi,2022,237
1540,ES1,256429,Sergi Guardiola,2022,366
1541,ES1,257062,Alvaro Garcia,2022,367
